Batch_ID,RR_Retailer_Name,RR_Receipt_Date,RR_Received_Quantity,RR_Stock_as_on,RR_Stock_as_on_Date,RR_City,RR_Transit
BF2025020268,R139,12-03-2025,56,40,29-03-2025,Kolkata,1
BF2025020268,R134,11-03-2025,708,468,30-03-2025,Kolkata,2
BF2025020268,R65,16-03-2025,21,12,28-03-2025,Kolkata,1
BF2025020268,R70,13-03-2025,26,13,28-03-2025,Kolkata,2
BF2025020268,R172,13-03-2025,695,365,06-04-2025,Kolkata,1
BF2025020268,R90,14-03-2025,133,90,30-03-2025,Kolkata,1
BF2025020268,R33,15-03-2025,420,215,01-04-2025,Kolkata,1
BF2025020275,R31,27-02-2025,22,12,14-03-2025,Delhi,1
BF2025020275,R179,02-03-2025,33,16,23-03-2025,Delhi,2
BF2025020275,R120,02-03-2025,37,20,14-03-2025,Delhi,2
BF2025020275,R81,03-03-2025,17,13,18-03-2025,Delhi,2
BF2025020275,R32,04-03-2025,14,11,21-03-2025,Delhi,2
BF2025020275,R155,09-03-2025,18,11,30-03-2025,Delhi,1
BF2025020275,R97,05-03-2025,9,6,23-03-2025,Delhi,1
BF2025030282,R56,05-04-2025,60,35,27-04-2025,Mumbai,1
BF2025030282,R21,07-04-2025,187,152,27-04-2025,Mumbai,1
BF2025030282,R176,10-04-2025,84,70,28-04-2025,Mumbai,2
BF2025030282,R12,09-04-2025,311,252,02-05-2025,Mumbai,2
BF2025030282,R117,14-04-2025,199,144,29-04-2025,Mumbai,2
BF2025030282,R118,11-04-2025,111,88,04-05-2025,Mumbai,2
BF2025030282,R44,12-04-2025,169,130,27-04-2025,Mumbai,2
BF2025030285,R199,29-03-2025,762,538,22-04-2025,Pune,1
BF2025030285,R101,30-03-2025,719,591,12-04-2025,Pune,1
BF2025030285,R177,31-03-2025,605,307,23-04-2025,Pune,1
BF2025030285,R165,04-04-2025,409,334,27-04-2025,Pune,1
BF2025030285,R121,03-04-2025,93,53,23-04-2025,Pune,2
BF2025030285,R171,04-04-2025,50,38,26-04-2025,Pune,2
BF2025030285,R136,04-04-2025,164,82,26-04-2025,Pune,1
BF2025030285,R116,12-04-2025,518,419,06-05-2025,Pune,1
BF2025030293,R86,23-03-2025,13,7,17-04-2025,Hyderabad,1
BF2025030293,R12,25-03-2025,7,5,07-04-2025,Hyderabad,2
BF2025030293,R70,28-03-2025,11,9,18-04-2025,Hyderabad,2
BF2025030293,R74,30-03-2025,28,15,24-04-2025,Hyderabad,2
BF2025030293,R135,31-03-2025,16,11,24-04-2025,Hyderabad,1
BF2025030293,R8,03-04-2025,10,6,28-04-2025,Hyderabad,2
BF2025030293,R102,29-03-2025,1,0,21-04-2025,Hyderabad,1
BF2025030293,R168,06-04-2025,34,22,21-04-2025,Hyderabad,1
BF2025030298,R64,28-03-2025,463,258,22-04-2025,Bangalore,1
BF2025030298,R51,31-03-2025,154,81,16-04-2025,Bangalore,2
BF2025030298,R169,02-04-2025,197,129,18-04-2025,Bangalore,2
BF2025030298,R151,04-04-2025,384,293,27-04-2025,Bangalore,2
BF2025030298,R147,06-04-2025,317,171,21-04-2025,Bangalore,2
BF2025030298,R121,02-04-2025,385,277,20-04-2025,Bangalore,1
BF2025030298,R15,04-04-2025,18,11,16-04-2025,Bangalore,2
BF2025030298,R34,11-04-2025,245,194,21-04-2025,Bangalore,1
BF2025030298,R31,06-04-2025,196,102,24-04-2025,Bangalore,2
BF2025030304,R120,09-04-2025,8,4,26-04-2025,Mumbai,1
BF2025030304,R9,12-04-2025,110,81,04-05-2025,Mumbai,2
BF2025030304,R43,14-04-2025,267,221,08-05-2025,Mumbai,2
BF2025030304,R159,12-04-2025,285,142,27-04-2025,Mumbai,1
BF2025030304,R170,18-04-2025,81,48,12-05-2025,Mumbai,2
BF2025030304,R107,20-04-2025,154,95,06-05-2025,Mumbai,2
BF2025030304,R118,15-04-2025,64,37,02-05-2025,Mumbai,1
BF2025030304,R85,17-04-2025,258,137,01-05-2025,Mumbai,2
BF2025030337,R152,02-04-2025,36,20,19-04-2025,Ahmedabad,1
BF2025030337,R9,04-04-2025,25,18,19-04-2025,Ahmedabad,2
BF2025030337,R104,05-04-2025,18,9,24-04-2025,Ahmedabad,2
BF2025030337,R82,09-04-2025,2,1,29-04-2025,Ahmedabad,2
BF2025030337,R193,10-04-2025,4,3,04-05-2025,Ahmedabad,1
BF2025030337,R101,08-04-2025,31,26,28-04-2025,Ahmedabad,2
BF2025030337,R188,09-04-2025,19,14,30-04-2025,Ahmedabad,2
BF2025030337,R61,09-04-2025,4,2,29-04-2025,Ahmedabad,1
BF2025030337,R46,11-04-2025,13,7,23-04-2025,Ahmedabad,2
BF2025030340,R64,15-03-2025,51,27,03-04-2025,Mumbai,2
BF2025030340,R140,16-03-2025,28,16,26-03-2025,Mumbai,2
BF2025030340,R66,19-03-2025,56,45,29-03-2025,Mumbai,2
BF2025030340,R19,20-03-2025,5,3,30-03-2025,Mumbai,1
BF2025030340,R142,18-03-2025,24,12,28-03-2025,Mumbai,1
BF2025030340,R114,25-03-2025,40,28,10-04-2025,Mumbai,2
BF2025030340,R85,21-03-2025,9,6,07-04-2025,Mumbai,2
BF2025030341,R170,15-03-2025,1005,622,29-03-2025,Pune,2
BF2025030341,R73,16-03-2025,239,196,01-04-2025,Pune,1
BF2025030341,R13,18-03-2025,629,429,11-04-2025,Pune,1
BF2025030341,R132,20-03-2025,483,300,08-04-2025,Pune,1
BF2025030341,R52,18-03-2025,783,419,07-04-2025,Pune,1
BF2025030341,R188,20-03-2025,433,338,14-04-2025,Pune,2
BF2025030342,R151,11-03-2025,116,89,05-04-2025,Delhi,1
BF2025030342,R95,12-03-2025,86,67,06-04-2025,Delhi,1
BF2025030342,R107,13-03-2025,604,442,07-04-2025,Delhi,1
BF2025030342,R86,15-03-2025,8,6,02-04-2025,Delhi,2
BF2025030342,R62,20-03-2025,122,91,03-04-2025,Delhi,2
BF2025030342,R14,17-03-2025,247,188,04-04-2025,Delhi,2
BF2025030342,R7,24-03-2025,492,314,06-04-2025,Delhi,2
BF2025030342,R13,19-03-2025,169,89,30-03-2025,Delhi,2
BF2025030344,R29,18-03-2025,187,143,09-04-2025,Kolkata,1
BF2025030344,R56,20-03-2025,149,75,10-04-2025,Kolkata,2
BF2025030344,R121,22-03-2025,422,330,15-04-2025,Kolkata,1
BF2025030344,R74,22-03-2025,750,494,01-04-2025,Kolkata,2
BF2025030344,R116,22-03-2025,521,378,05-04-2025,Kolkata,1
BF2025030344,R46,28-03-2025,288,150,10-04-2025,Kolkata,1
BF2025030344,R128,24-03-2025,591,383,14-04-2025,Kolkata,1
BF2025030344,R146,02-04-2025,269,191,23-04-2025,Kolkata,2
BF2025030344,R59,27-03-2025,517,428,20-04-2025,Kolkata,2
BF2025030344,R149,27-03-2025,431,280,12-04-2025,Kolkata,1
BF2025030345,R89,15-03-2025,91,73,02-04-2025,Hyderabad,2
BF2025030345,R157,16-03-2025,73,46,26-03-2025,Hyderabad,2
BF2025030345,R129,18-03-2025,109,86,05-04-2025,Hyderabad,1
BF2025030345,R27,21-03-2025,87,60,09-04-2025,Hyderabad,2
BF2025030345,R162,22-03-2025,81,54,06-04-2025,Hyderabad,1
BF2025030345,R171,20-03-2025,9,5,06-04-2025,Hyderabad,2
BF2025030345,R107,21-03-2025,2,1,13-04-2025,Hyderabad,2
BF2025030345,R20,29-03-2025,30,19,10-04-2025,Hyderabad,2
BF2025030345,R7,30-03-2025,57,33,10-04-2025,Hyderabad,1
BF2025030346,R67,08-04-2025,28,22,23-04-2025,Bangalore,1
BF2025030346,R35,10-04-2025,123,62,20-04-2025,Bangalore,1
BF2025030346,R100,13-04-2025,14,8,07-05-2025,Bangalore,2
BF2025030346,R126,14-04-2025,43,34,03-05-2025,Bangalore,1
BF2025030346,R60,12-04-2025,48,24,01-05-2025,Bangalore,1
BF2025030346,R177,13-04-2025,20,15,23-04-2025,Bangalore,1
BF2025030346,R181,21-04-2025,6,4,03-05-2025,Bangalore,2
BF2025030346,R182,22-04-2025,13,8,03-05-2025,Bangalore,1
BF2025030346,R124,17-04-2025,85,67,03-05-2025,Bangalore,2
BF2025030350,R2,06-04-2025,731,514,28-04-2025,Bangalore,2
BF2025030350,R140,08-04-2025,186,130,26-04-2025,Bangalore,2
BF2025030350,R103,09-04-2025,481,399,27-04-2025,Bangalore,1
BF2025030350,R45,12-04-2025,353,252,06-05-2025,Bangalore,2
BF2025030350,R199,14-04-2025,598,496,03-05-2025,Bangalore,2
BF2025030350,R76,10-04-2025,787,545,23-04-2025,Bangalore,1
BF2025030350,R152,11-04-2025,788,410,29-04-2025,Bangalore,1
BF2025030350,R84,13-04-2025,686,344,26-04-2025,Bangalore,2
BF2025030358,R35,29-03-2025,366,210,11-04-2025,Kolkata,1
BF2025030358,R169,01-04-2025,58,44,23-04-2025,Kolkata,2
BF2025030358,R1,31-03-2025,350,208,25-04-2025,Kolkata,1
BF2025030358,R117,04-04-2025,265,150,26-04-2025,Kolkata,1
BF2025030358,R40,06-04-2025,480,270,20-04-2025,Kolkata,1
BF2025030358,R50,04-04-2025,162,134,20-04-2025,Kolkata,2
BF2025030364,R118,11-04-2025,8,4,27-04-2025,Hyderabad,2
BF2025030364,R189,13-04-2025,7,4,04-05-2025,Hyderabad,2
BF2025030364,R108,14-04-2025,4,2,07-05-2025,Hyderabad,1
BF2025030364,R167,17-04-2025,7,4,29-04-2025,Hyderabad,2
BF2025030364,R93,15-04-2025,3,1,03-05-2025,Hyderabad,2
BF2025030364,R91,20-04-2025,3,2,30-04-2025,Hyderabad,1
BF2025030364,R159,16-04-2025,0,0,02-05-2025,Hyderabad,1
BF2025030364,R193,25-04-2025,1,0,15-05-2025,Hyderabad,2
BF2025030365,R2,01-04-2025,358,210,16-04-2025,Bangalore,1
BF2025030365,R189,02-04-2025,64,47,23-04-2025,Bangalore,1
BF2025030365,R69,05-04-2025,82,52,22-04-2025,Bangalore,1
BF2025030365,R51,05-04-2025,206,110,27-04-2025,Bangalore,2
BF2025030365,R175,05-04-2025,194,101,26-04-2025,Bangalore,1
BF2025030365,R65,06-04-2025,112,90,30-04-2025,Bangalore,1
BF2025030365,R40,08-04-2025,374,221,25-04-2025,Bangalore,2
BF2025030365,R76,15-04-2025,61,50,28-04-2025,Bangalore,1
BF2025030365,R156,18-04-2025,60,37,09-05-2025,Bangalore,2
BF2025030365,R27,11-04-2025,356,213,26-04-2025,Bangalore,2
BF2025030372,R117,23-03-2025,133,68,05-04-2025,Mumbai,2
BF2025030372,R84,24-03-2025,688,392,13-04-2025,Mumbai,2
BF2025030372,R26,26-03-2025,401,304,18-04-2025,Mumbai,1
BF2025030372,R9,25-03-2025,540,296,17-04-2025,Mumbai,1
BF2025030372,R170,27-03-2025,242,138,09-04-2025,Mumbai,2
BF2025030382,R81,06-04-2025,113,88,25-04-2025,Chennai,2
BF2025030382,R54,07-04-2025,124,76,29-04-2025,Chennai,1
BF2025030382,R189,07-04-2025,166,94,22-04-2025,Chennai,1
BF2025030382,R83,09-04-2025,120,63,29-04-2025,Chennai,2
BF2025030382,R23,14-04-2025,168,98,27-04-2025,Chennai,2
BF2025030382,R56,16-04-2025,11,7,27-04-2025,Chennai,2
BF2025030382,R82,17-04-2025,74,38,29-04-2025,Chennai,1
BF2025030388,R22,07-04-2025,212,120,21-04-2025,Chennai,2
BF2025030388,R180,07-04-2025,68,53,30-04-2025,Chennai,1
BF2025030388,R92,09-04-2025,511,259,29-04-2025,Chennai,2
BF2025030388,R67,12-04-2025,347,176,28-04-2025,Chennai,1
BF2025030388,R55,15-04-2025,615,442,26-04-2025,Chennai,2
BF2025030388,R63,16-04-2025,440,324,28-04-2025,Chennai,1
BF2025030388,R164,13-04-2025,93,72,24-04-2025,Chennai,2
BF2025030388,R163,20-04-2025,254,161,12-05-2025,Chennai,1
BF2025030388,R130,15-04-2025,344,189,26-04-2025,Chennai,2
BF2025030388,R43,15-04-2025,363,202,02-05-2025,Chennai,1
BF2025030396,R191,06-04-2025,1114,697,16-04-2025,Ahmedabad,2
BF2025030396,R46,07-04-2025,388,270,23-04-2025,Ahmedabad,1
BF2025030396,R95,09-04-2025,879,605,25-04-2025,Ahmedabad,1
BF2025030396,R76,12-04-2025,408,278,23-04-2025,Ahmedabad,2
BF2025030396,R153,10-04-2025,241,184,02-05-2025,Ahmedabad,2
BF2025030396,R155,16-04-2025,1110,691,02-05-2025,Ahmedabad,2
BF2025030396,R51,11-04-2025,1165,616,22-04-2025,Ahmedabad,1
BF2025030396,R28,20-04-2025,133,68,09-05-2025,Ahmedabad,2
BF2025030398,R82,31-03-2025,666,498,22-04-2025,Delhi,1
BF2025030398,R70,02-04-2025,470,381,21-04-2025,Delhi,2
BF2025030398,R62,05-04-2025,649,349,17-04-2025,Delhi,2
BF2025030398,R58,07-04-2025,675,358,21-04-2025,Delhi,2
BF2025030398,R116,09-04-2025,230,123,30-04-2025,Delhi,2
BF2025030399,R107,04-04-2025,779,552,27-04-2025,Kolkata,2
BF2025030399,R156,05-04-2025,168,105,15-04-2025,Kolkata,1
BF2025030399,R193,08-04-2025,438,243,03-05-2025,Kolkata,2
BF2025030399,R96,06-04-2025,510,262,24-04-2025,Kolkata,1
BF2025030399,R62,12-04-2025,739,412,03-05-2025,Kolkata,2
BF2025030406,R37,11-04-2025,120,63,30-04-2025,Delhi,1
BF2025030406,R14,13-04-2025,366,288,23-04-2025,Delhi,1
BF2025030406,R70,15-04-2025,582,351,04-05-2025,Delhi,1
BF2025030406,R23,15-04-2025,384,267,10-05-2025,Delhi,2
BF2025030406,R142,16-04-2025,529,292,10-05-2025,Delhi,2
BF2025030406,R111,16-04-2025,328,240,08-05-2025,Delhi,1
BF2025030406,R44,24-04-2025,527,331,15-05-2025,Delhi,2
BF2025030406,R157,26-04-2025,269,157,14-05-2025,Delhi,2
BF2025030408,R31,10-04-2025,357,216,04-05-2025,Hyderabad,1
BF2025030408,R116,12-04-2025,93,70,02-05-2025,Hyderabad,2
BF2025030408,R86,15-04-2025,101,53,02-05-2025,Hyderabad,2
BF2025030408,R84,14-04-2025,640,526,07-05-2025,Hyderabad,2
BF2025030408,R1,18-04-2025,491,394,12-05-2025,Hyderabad,1
BF2025030408,R67,21-04-2025,665,510,07-05-2025,Hyderabad,2
BF2025030412,R73,10-04-2025,218,181,04-05-2025,Chennai,1
BF2025030412,R89,12-04-2025,32,23,30-04-2025,Chennai,2
BF2025030412,R113,15-04-2025,47,34,26-04-2025,Chennai,2
BF2025030412,R108,17-04-2025,343,188,27-04-2025,Chennai,2
BF2025030412,R151,14-04-2025,276,215,05-05-2025,Chennai,1
BF2025030412,R162,16-04-2025,226,139,07-05-2025,Chennai,2
BF2025030412,R15,17-04-2025,144,80,06-05-2025,Chennai,2
BF2025040420,R54,11-04-2025,99,77,27-04-2025,Bangalore,2
BF2025040420,R39,12-04-2025,170,119,29-04-2025,Bangalore,1
BF2025040420,R159,15-04-2025,163,107,09-05-2025,Bangalore,2
BF2025040420,R110,16-04-2025,38,20,05-05-2025,Bangalore,1
BF2025040420,R125,14-04-2025,68,35,08-05-2025,Bangalore,1
BF2025040424,R93,05-05-2025,94,61,20-05-2025,Delhi,2
BF2025040424,R132,07-05-2025,88,48,23-05-2025,Delhi,2
BF2025040424,R101,07-05-2025,34,19,31-05-2025,Delhi,2
BF2025040424,R181,11-05-2025,61,32,22-05-2025,Delhi,2
BF2025040424,R169,13-05-2025,51,37,27-05-2025,Delhi,2
BF2025040424,R148,14-05-2025,53,28,05-06-2025,Delhi,1
BF2025040424,R38,11-05-2025,22,12,03-06-2025,Delhi,2
BF2025040424,R37,19-05-2025,62,42,03-06-2025,Delhi,2
BF2025040424,R86,20-05-2025,9,5,10-06-2025,Delhi,1
BF2025040428,R109,29-04-2025,540,365,24-05-2025,Mumbai,2
BF2025040428,R171,30-04-2025,1243,978,18-05-2025,Mumbai,2
BF2025040428,R146,02-05-2025,205,158,12-05-2025,Mumbai,1
BF2025040428,R134,04-05-2025,421,255,24-05-2025,Mumbai,1
BF2025040428,R158,07-05-2025,660,383,01-06-2025,Mumbai,2
BF2025040434,R115,03-05-2025,240,142,28-05-2025,Delhi,1
BF2025040434,R149,04-05-2025,351,211,21-05-2025,Delhi,1
BF2025040434,R53,07-05-2025,32,22,30-05-2025,Delhi,1
BF2025040434,R180,09-05-2025,345,174,20-05-2025,Delhi,1
BF2025040434,R197,12-05-2025,271,188,04-06-2025,Delhi,2
BF2025040435,R9,05-05-2025,162,134,27-05-2025,Delhi,1
BF2025040435,R149,08-05-2025,10,8,23-05-2025,Delhi,2
BF2025040435,R103,09-05-2025,7,5,02-06-2025,Delhi,1
BF2025040435,R119,11-05-2025,246,194,21-05-2025,Delhi,1
BF2025040435,R100,13-05-2025,50,40,01-06-2025,Delhi,1
BF2025040435,R38,11-05-2025,212,108,24-05-2025,Delhi,2
BF2025040435,R80,11-05-2025,153,93,05-06-2025,Delhi,1
BF2025040435,R37,19-05-2025,219,172,13-06-2025,Delhi,1
BF2025040435,R141,21-05-2025,314,214,11-06-2025,Delhi,1
BF2025040435,R93,24-05-2025,250,137,11-06-2025,Delhi,2
BF2025040445,R20,15-04-2025,265,210,04-05-2025,Pune,1
BF2025040445,R171,17-04-2025,131,98,06-05-2025,Pune,1
BF2025040445,R166,18-04-2025,304,209,28-04-2025,Pune,2
BF2025040445,R1,21-04-2025,338,273,12-05-2025,Pune,1
BF2025040445,R150,19-04-2025,231,130,29-04-2025,Pune,1
BF2025040445,R8,25-04-2025,105,56,10-05-2025,Pune,1
BF2025040445,R102,22-04-2025,181,97,13-05-2025,Pune,2
BF2025040451,R190,10-05-2025,174,106,29-05-2025,Chennai,2
BF2025040451,R17,12-05-2025,237,192,28-05-2025,Chennai,2
BF2025040451,R128,14-05-2025,25,17,25-05-2025,Chennai,2
BF2025040451,R13,12-05-2025,202,164,29-05-2025,Chennai,1
BF2025040451,R132,14-05-2025,178,113,28-05-2025,Chennai,2
BF2025040451,R40,20-05-2025,1,0,06-06-2025,Chennai,2
BF2025040451,R145,21-05-2025,169,116,02-06-2025,Chennai,1
BF2025040451,R39,23-05-2025,102,65,15-06-2025,Chennai,1
BF2025040451,R36,17-05-2025,18,12,30-05-2025,Chennai,1
BF2025040451,R14,19-05-2025,212,132,04-06-2025,Chennai,2
BF2025040454,R130,06-05-2025,312,243,31-05-2025,Kolkata,1
BF2025040454,R49,09-05-2025,630,415,31-05-2025,Kolkata,2
BF2025040454,R178,11-05-2025,262,138,24-05-2025,Kolkata,2
BF2025040454,R159,12-05-2025,338,262,24-05-2025,Kolkata,1
BF2025040454,R8,10-05-2025,488,295,21-05-2025,Kolkata,1
BF2025040454,R65,11-05-2025,254,165,23-05-2025,Kolkata,1
BF2025040454,R157,12-05-2025,740,486,23-05-2025,Kolkata,1
BF2025040454,R127,20-05-2025,208,167,07-06-2025,Kolkata,1
BF2025040469,R52,09-05-2025,448,322,01-06-2025,Hyderabad,2
BF2025040469,R14,10-05-2025,51,39,29-05-2025,Hyderabad,2
BF2025040469,R144,12-05-2025,695,431,31-05-2025,Hyderabad,1
BF2025040469,R36,14-05-2025,829,607,28-05-2025,Hyderabad,1
BF2025040469,R76,13-05-2025,694,453,06-06-2025,Hyderabad,2
BF2025040469,R23,13-05-2025,776,449,29-05-2025,Hyderabad,1
BF2025040469,R54,20-05-2025,845,551,08-06-2025,Hyderabad,1
BF2025040469,R11,16-05-2025,43,31,10-06-2025,Hyderabad,2
BF2025040469,R31,17-05-2025,384,312,05-06-2025,Hyderabad,2
BF2025040475,R117,29-04-2025,124,93,24-05-2025,Hyderabad,2
BF2025040475,R29,29-04-2025,100,83,18-05-2025,Hyderabad,1
BF2025040475,R141,30-04-2025,133,72,25-05-2025,Hyderabad,1
BF2025040475,R185,01-05-2025,100,78,20-05-2025,Hyderabad,1
BF2025040475,R39,03-05-2025,85,48,18-05-2025,Hyderabad,2
BF2025040475,R26,03-05-2025,144,91,21-05-2025,Hyderabad,1
BF2025040475,R161,11-05-2025,10,5,30-05-2025,Hyderabad,2
BF2025040475,R137,12-05-2025,139,77,24-05-2025,Hyderabad,1
BF2025040475,R41,07-05-2025,69,42,25-05-2025,Hyderabad,2
BF2025040475,R24,08-05-2025,95,66,31-05-2025,Hyderabad,2
BF2025040483,R92,27-04-2025,383,288,21-05-2025,Mumbai,2
BF2025040483,R116,29-04-2025,254,206,20-05-2025,Mumbai,2
BF2025040483,R156,29-04-2025,286,196,18-05-2025,Mumbai,2
BF2025040483,R82,29-04-2025,146,97,16-05-2025,Mumbai,1
BF2025040483,R62,30-04-2025,382,219,24-05-2025,Mumbai,1
BF2025040483,R109,06-05-2025,189,127,19-05-2025,Mumbai,1
BF2025040483,R80,03-05-2025,77,49,24-05-2025,Mumbai,2
BF2025040483,R70,03-05-2025,164,118,21-05-2025,Mumbai,1
BF2025040483,R169,05-05-2025,248,194,28-05-2025,Mumbai,2
BF2025040483,R17,06-05-2025,237,192,17-05-2025,Mumbai,2
BF2025040494,R163,25-04-2025,29,21,08-05-2025,Chennai,1
BF2025040494,R89,27-04-2025,366,230,21-05-2025,Chennai,2
BF2025040494,R160,28-04-2025,373,269,08-05-2025,Chennai,2
BF2025040494,R20,28-04-2025,354,249,20-05-2025,Chennai,1
BF2025040494,R67,03-05-2025,208,164,24-05-2025,Chennai,1
BF2025040494,R83,05-05-2025,273,231,18-05-2025,Chennai,1
BF2025040494,R3,02-05-2025,297,212,26-05-2025,Chennai,2
BF2025040494,R156,03-05-2025,214,111,13-05-2025,Chennai,2
BF2025040500,R134,01-05-2025,703,585,14-05-2025,Chennai,2
BF2025040500,R48,02-05-2025,218,145,12-05-2025,Chennai,2
BF2025040500,R114,05-05-2025,495,379,16-05-2025,Chennai,2
BF2025040500,R99,06-05-2025,634,422,19-05-2025,Chennai,1
BF2025040500,R82,08-05-2025,511,354,27-05-2025,Chennai,1
BF2025040500,R56,05-05-2025,426,286,21-05-2025,Chennai,1
BF2025040504,R19,02-05-2025,214,181,21-05-2025,Ahmedabad,2
BF2025040504,R1,04-05-2025,274,152,17-05-2025,Ahmedabad,2
BF2025040504,R175,05-05-2025,281,158,23-05-2025,Ahmedabad,1
BF2025040504,R29,04-05-2025,206,111,14-05-2025,Ahmedabad,1
BF2025040504,R163,06-05-2025,206,139,18-05-2025,Ahmedabad,2
BF2025040506,R70,06-05-2025,12,7,18-05-2025,Chennai,2
BF2025040506,R15,07-05-2025,118,68,24-05-2025,Chennai,2
BF2025040506,R94,07-05-2025,84,47,17-05-2025,Chennai,1
BF2025040506,R27,08-05-2025,64,50,26-05-2025,Chennai,1
BF2025040506,R187,09-05-2025,410,265,19-05-2025,Chennai,1
BF2025040506,R177,10-05-2025,287,211,29-05-2025,Chennai,1
BF2025040506,R141,12-05-2025,387,244,01-06-2025,Chennai,2
BF2025040506,R120,19-05-2025,34,28,05-06-2025,Chennai,1
BF2025040508,R186,10-05-2025,133,68,25-05-2025,Hyderabad,2
BF2025040508,R14,12-05-2025,758,624,22-05-2025,Hyderabad,2
BF2025040508,R59,14-05-2025,54,42,31-05-2025,Hyderabad,2
BF2025040508,R164,16-05-2025,149,92,04-06-2025,Hyderabad,2
BF2025040508,R125,17-05-2025,749,480,11-06-2025,Hyderabad,1
BF2025040518,R40,03-05-2025,347,248,28-05-2025,Kolkata,2
BF2025040518,R111,04-05-2025,265,215,19-05-2025,Kolkata,2
BF2025040518,R55,05-05-2025,325,272,27-05-2025,Kolkata,2
BF2025040518,R119,05-05-2025,413,260,20-05-2025,Kolkata,1
BF2025040518,R15,11-05-2025,500,250,31-05-2025,Kolkata,2
BF2025040523,R120,16-04-2025,611,409,10-05-2025,Delhi,2
BF2025040523,R100,16-04-2025,170,139,04-05-2025,Delhi,1
BF2025040523,R110,19-04-2025,885,509,13-05-2025,Delhi,1
BF2025040523,R112,22-04-2025,477,276,14-05-2025,Delhi,2
BF2025040523,R137,23-04-2025,408,291,08-05-2025,Delhi,1
BF2025040532,R46,15-04-2025,427,252,05-05-2025,Ahmedabad,2
BF2025040532,R164,16-04-2025,265,222,10-05-2025,Ahmedabad,1
BF2025040532,R160,17-04-2025,321,215,06-05-2025,Ahmedabad,2
BF2025040532,R95,20-04-2025,374,291,14-05-2025,Ahmedabad,1
BF2025040532,R102,23-04-2025,14,8,11-05-2025,Ahmedabad,2
BF2025040532,R90,19-04-2025,397,222,07-05-2025,Ahmedabad,1
BF2025040532,R41,26-04-2025,251,191,18-05-2025,Ahmedabad,1
BF2025040532,R17,22-04-2025,388,258,10-05-2025,Ahmedabad,2
BF2025040532,R149,30-04-2025,33,19,12-05-2025,Ahmedabad,1
BF2025040537,R75,06-05-2025,366,273,25-05-2025,Ahmedabad,2
BF2025040537,R198,08-05-2025,483,404,26-05-2025,Ahmedabad,2
BF2025040537,R131,10-05-2025,744,588,04-06-2025,Ahmedabad,2
BF2025040537,R91,11-05-2025,267,177,21-05-2025,Ahmedabad,1
BF2025040537,R140,13-05-2025,411,242,28-05-2025,Ahmedabad,1
BF2025040537,R110,15-05-2025,599,443,07-06-2025,Ahmedabad,1
BF2025040537,R80,12-05-2025,266,185,03-06-2025,Ahmedabad,2
BF2025040537,R128,13-05-2025,464,355,07-06-2025,Ahmedabad,2
BF2025040545,R150,22-04-2025,472,324,09-05-2025,Mumbai,2
BF2025040545,R165,22-04-2025,517,290,02-05-2025,Mumbai,1
BF2025040545,R2,25-04-2025,352,256,15-05-2025,Mumbai,1
BF2025040545,R81,27-04-2025,187,105,18-05-2025,Mumbai,1
BF2025040545,R158,30-04-2025,297,252,12-05-2025,Mumbai,2
BF2025040545,R36,27-04-2025,1085,559,21-05-2025,Mumbai,2
BF2025040545,R85,03-05-2025,566,446,20-05-2025,Mumbai,1
BF2025040547,R130,09-05-2025,283,221,30-05-2025,Bangalore,1
BF2025040547,R181,10-05-2025,396,280,04-06-2025,Bangalore,1
BF2025040547,R47,11-05-2025,723,481,25-05-2025,Bangalore,1
BF2025040547,R96,15-05-2025,313,163,05-06-2025,Bangalore,1
BF2025040547,R9,14-05-2025,814,440,29-05-2025,Bangalore,2
BF2025040547,R184,15-05-2025,597,470,03-06-2025,Bangalore,2
BF2025040549,R197,24-04-2025,511,329,05-05-2025,Mumbai,2
BF2025040549,R199,26-04-2025,589,331,18-05-2025,Mumbai,2
BF2025040549,R58,25-04-2025,247,124,18-05-2025,Mumbai,1
BF2025040549,R144,29-04-2025,614,450,15-05-2025,Mumbai,1
BF2025040549,R4,28-04-2025,335,178,16-05-2025,Mumbai,2
BF2025040549,R45,04-05-2025,866,666,16-05-2025,Mumbai,2
BF2025040552,R119,26-04-2025,126,74,19-05-2025,Delhi,2
BF2025040552,R68,27-04-2025,556,317,18-05-2025,Delhi,1
BF2025040552,R152,28-04-2025,306,169,15-05-2025,Delhi,2
BF2025040552,R121,02-05-2025,344,274,15-05-2025,Delhi,2
BF2025040552,R162,04-05-2025,749,602,24-05-2025,Delhi,2
BF2025040552,R24,01-05-2025,556,342,19-05-2025,Delhi,2
BF2025040552,R81,08-05-2025,679,446,18-05-2025,Delhi,2
BF2025040552,R172,10-05-2025,508,344,22-05-2025,Delhi,2
BF2025040552,R25,03-05-2025,208,113,26-05-2025,Delhi,1
BF2025040562,R141,16-05-2025,9,6,08-06-2025,Kolkata,1
BF2025040562,R184,17-05-2025,75,40,28-05-2025,Kolkata,1
BF2025040562,R122,18-05-2025,43,32,10-06-2025,Kolkata,1
BF2025040562,R167,19-05-2025,3,2,13-06-2025,Kolkata,1
BF2025040562,R174,21-05-2025,41,30,02-06-2025,Kolkata,2
BF2025040562,R83,26-05-2025,37,19,11-06-2025,Kolkata,1
BF2025040565,R109,01-05-2025,1084,567,26-05-2025,Pune,2
