Batch_ID,FD_Product_Category,FD_Dealer_Name,FD_Dispatch_Quantity,FD_Unit,FD_Factory_Dispatch_Date,FD_City,FD_Transit
BF2025010066,Toothpaste,Dealer18,3856,packages,24-01-2025,Pune,3
BF2025010066,Toothpaste,Dealer4,280,packages,25-01-2025,Chennai,4
BF2025010066,Toothpaste,Dealer27,438,packages,26-01-2025,Pune,5
BF2025010066,Toothpaste,Dealer15,3281,packages,27-01-2025,Delhi,6
BF2025010066,Toothpaste,Dealer6,3109,packages,1/2/2025,Bangalore,11
BF2025010066,Toothpaste,Dealer10,1527,packages,3/2/2025,Ahmedabad,13
BF2025010067,Toothpaste,Dealer7,929,packages,14-01-2025,Pune,3
BF2025010067,Toothpaste,Dealer22,1486,packages,17-01-2025,Kolkata,6
BF2025010067,Toothpaste,Dealer29,495,packages,16-01-2025,Bangalore,5
BF2025010067,Toothpaste,Dealer11,1535,packages,17-01-2025,Hyderabad,6
BF2025010067,Toothpaste,Dealer10,707,packages,26-01-2025,Pune,15
BF2025010068,Toothpaste,Dealer23,797,packages,19-01-2025,Hyderabad,4
BF2025010068,Toothpaste,Dealer18,2046,packages,22-01-2025,Kolkata,7
BF2025010068,Toothpaste,Dealer27,226,packages,23-01-2025,Kolkata,8
BF2025010068,Toothpaste,Dealer12,3131,packages,25-01-2025,Chennai,10
BF2025010069,Toothpaste,Dealer16,4031,packages,20-01-2025,Pune,2
BF2025010069,Toothpaste,Dealer5,1720,packages,21-01-2025,Pune,3
BF2025010069,Toothpaste,Dealer7,1992,packages,22-01-2025,Ahmedabad,4
BF2025010069,Toothpaste,Dealer18,1377,packages,29-01-2025,Kolkata,11
BF2025010069,Toothpaste,Dealer13,4168,packages,24-01-2025,Mumbai,6
BF2025010070,Toothpaste,Dealer21,2664,packages,12/1/2025,Ahmedabad,3
BF2025010070,Toothpaste,Dealer26,2072,packages,14-01-2025,Hyderabad,5
BF2025010070,Toothpaste,Dealer14,2772,packages,14-01-2025,Delhi,5
BF2025010070,Toothpaste,Dealer28,1857,packages,18-01-2025,Pune,9
BF2025010070,Toothpaste,Dealer15,1353,packages,24-01-2025,Ahmedabad,15
BF2025010071,Soap,Dealer23,1670,packages,10/1/2025,Ahmedabad,2
BF2025010071,Soap,Dealer17,1121,packages,13-01-2025,Mumbai,5
BF2025010071,Soap,Dealer9,2989,packages,12/1/2025,Bangalore,4
BF2025010071,Soap,Dealer14,1736,packages,16-01-2025,Mumbai,8
BF2025010071,Soap,Dealer30,2153,packages,22-01-2025,Mumbai,14
BF2025010072,Soap,Dealer16,3847,packages,10/1/2025,Ahmedabad,4
BF2025010072,Soap,Dealer21,3030,packages,12/1/2025,Ahmedabad,6
BF2025010072,Soap,Dealer24,3258,packages,16-01-2025,Hyderabad,10
BF2025010072,Soap,Dealer22,3446,packages,16-01-2025,Hyderabad,10
BF2025010072,Soap,Dealer3,5079,packages,18-01-2025,Bangalore,12
BF2025010073,Soap,Dealer2,1789,packages,22-01-2025,Bangalore,4
BF2025010073,Soap,Dealer23,4611,packages,25-01-2025,Pune,7
BF2025010073,Soap,Dealer30,1529,packages,26-01-2025,Ahmedabad,8
BF2025010073,Soap,Dealer20,3696,packages,25-01-2025,Delhi,7
BF2025010073,Soap,Dealer24,3396,packages,3/2/2025,Mumbai,16
BF2025010074,Soap,Dealer9,154,packages,28-01-2025,Chennai,2
BF2025010074,Soap,Dealer5,1193,packages,30-01-2025,Delhi,4
BF2025010074,Soap,Dealer20,1868,packages,3/2/2025,Pune,8
BF2025010074,Soap,Dealer30,6331,packages,3/2/2025,Mumbai,8
BF2025010074,Soap,Dealer27,1617,packages,1/2/2025,Delhi,6
BF2025010074,Soap,Dealer26,4779,packages,7/2/2025,Kolkata,12
BF2025010075,Biscuit,Dealer8,3646,packages,13-01-2025,Ahmedabad,3
BF2025010075,Biscuit,Dealer22,5308,packages,16-01-2025,Chennai,6
BF2025010075,Biscuit,Dealer15,342,packages,17-01-2025,Kolkata,7
BF2025010075,Biscuit,Dealer24,1667,packages,19-01-2025,Bangalore,9
BF2025010075,Biscuit,Dealer21,5167,packages,17-01-2025,Kolkata,7
BF2025010075,Biscuit,Dealer6,331,packages,18-01-2025,Bangalore,8
BF2025010075,Biscuit,Dealer7,2926,packages,25-01-2025,Kolkata,15
BF2025010076,Biscuit,Dealer17,814,packages,7/1/2025,Kolkata,2
BF2025010076,Biscuit,Dealer22,1936,packages,9/1/2025,Chennai,4
BF2025010076,Biscuit,Dealer2,1400,packages,13-01-2025,Chennai,8
BF2025010076,Biscuit,Dealer4,1496,packages,16-01-2025,Hyderabad,11
BF2025010076,Biscuit,Dealer18,625,packages,19-01-2025,Delhi,14
BF2025010076,Biscuit,Dealer21,620,packages,17-01-2025,Pune,12
BF2025010077,Biscuit,Dealer27,1068,packages,7/1/2025,Chennai,3
BF2025010077,Biscuit,Dealer3,1134,packages,8/1/2025,Pune,4
BF2025010077,Biscuit,Dealer1,4866,packages,13-01-2025,Mumbai,9
BF2025010077,Biscuit,Dealer14,2394,packages,10/1/2025,Chennai,6
BF2025010078,Biscuit,Dealer23,4236,packages,12/1/2025,Delhi,2
BF2025010078,Biscuit,Dealer4,2633,packages,14-01-2025,Bangalore,4
BF2025010078,Biscuit,Dealer3,5350,packages,16-01-2025,Mumbai,6
BF2025010078,Biscuit,Dealer28,4538,packages,21-01-2025,Ahmedabad,11
BF2025010079,Biscuit,Dealer25,2566,packages,13-01-2025,Bangalore,2
BF2025010079,Biscuit,Dealer14,1283,packages,14-01-2025,Ahmedabad,3
BF2025010079,Biscuit,Dealer23,586,packages,15-01-2025,Ahmedabad,4
BF2025010079,Biscuit,Dealer22,6159,packages,16-01-2025,Kolkata,5
BF2025010079,Biscuit,Dealer30,3033,packages,17-01-2025,Ahmedabad,6
BF2025010079,Biscuit,Dealer26,2636,packages,18-01-2025,Delhi,7
BF2025010080,Biscuit,Dealer7,555,packages,25-01-2025,Pune,4
BF2025010080,Biscuit,Dealer20,388,packages,28-01-2025,Kolkata,7
BF2025010080,Biscuit,Dealer21,3047,packages,29-01-2025,Delhi,8
BF2025010080,Biscuit,Dealer4,1336,packages,3/2/2025,Hyderabad,13
BF2025010080,Biscuit,Dealer15,2378,packages,2/2/2025,Pune,12
BF2025010080,Biscuit,Dealer23,4782,packages,9/2/2025,Ahmedabad,19
BF2025010080,Biscuit,Dealer9,794,packages,6/2/2025,Kolkata,16
BF2025010081,Biscuit,Dealer28,1204,packages,19-01-2025,Bangalore,3
BF2025010081,Biscuit,Dealer24,2045,packages,21-01-2025,Pune,5
BF2025010081,Biscuit,Dealer25,3667,packages,25-01-2025,Mumbai,9
BF2025010081,Biscuit,Dealer26,4149,packages,25-01-2025,Hyderabad,9
BF2025010081,Biscuit,Dealer27,644,packages,23-01-2025,Ahmedabad,7
BF2025010081,Biscuit,Dealer3,2848,packages,29-01-2025,Chennai,13
BF2025010081,Biscuit,Dealer18,5276,packages,25-01-2025,Pune,9
BF2025010082,Biscuit,Dealer22,1635,packages,1/2/2025,Ahmedabad,4
BF2025010082,Biscuit,Dealer7,1152,packages,3/2/2025,Mumbai,6
BF2025010082,Biscuit,Dealer10,2096,packages,7/2/2025,Bangalore,10
BF2025010082,Biscuit,Dealer23,1037,packages,7/2/2025,Ahmedabad,10
BF2025010082,Biscuit,Dealer13,448,packages,5/2/2025,Pune,8
BF2025010082,Biscuit,Dealer4,84,packages,11/2/2025,Pune,14
BF2025010082,Biscuit,Dealer21,60,packages,13-02-2025,Pune,16
BF2025010083,Rice,Dealer4,1306,packages,30-01-2025,Pune,3
BF2025010083,Rice,Dealer7,1206,packages,1/2/2025,Pune,5
BF2025010083,Rice,Dealer26,743,packages,1/2/2025,Delhi,5
BF2025010083,Rice,Dealer21,1027,packages,2/2/2025,Delhi,6
BF2025010083,Rice,Dealer22,322,packages,11/2/2025,Pune,15
BF2025010083,Rice,Dealer17,99,packages,9/2/2025,Mumbai,13
BF2025010083,Rice,Dealer15,1019,packages,11/2/2025,Delhi,15
BF2025010084,Rice,Dealer27,6264,packages,5/1/2025,Kolkata,4
BF2025010084,Rice,Dealer4,1728,packages,7/1/2025,Mumbai,6
BF2025010084,Rice,Dealer16,6303,packages,11/1/2025,Delhi,10
BF2025010084,Rice,Dealer20,3339,packages,11/1/2025,Chennai,10
BF2025010085,Rice,Dealer19,674,packages,9/1/2025,Ahmedabad,4
BF2025010085,Rice,Dealer6,786,packages,10/1/2025,Pune,5
BF2025010085,Rice,Dealer11,2311,packages,11/1/2025,Mumbai,6
BF2025010085,Rice,Dealer3,3876,packages,18-01-2025,Kolkata,13
BF2025010086,Rice,Dealer1,4060,packages,27-01-2025,Delhi,3
BF2025010086,Rice,Dealer29,3096,packages,28-01-2025,Delhi,4
BF2025010086,Rice,Dealer16,2601,packages,2/2/2025,Bangalore,9
BF2025010086,Rice,Dealer3,1243,packages,5/2/2025,Ahmedabad,12
BF2025010086,Rice,Dealer6,3038,packages,4/2/2025,Chennai,11
BF2025010087,Rice,Dealer20,3867,packages,27-01-2025,Chennai,4
BF2025010087,Rice,Dealer23,555,packages,28-01-2025,Mumbai,5
BF2025010087,Rice,Dealer2,5220,packages,2/2/2025,Hyderabad,10
BF2025010087,Rice,Dealer6,1902,packages,5/2/2025,Chennai,13
BF2025010087,Rice,Dealer16,2645,packages,4/2/2025,Chennai,12
BF2025010088,Rice,Dealer2,1554,packages,4/1/2025,Chennai,3
BF2025010088,Rice,Dealer7,1676,packages,6/1/2025,Bangalore,5
BF2025010088,Rice,Dealer4,914,packages,8/1/2025,Ahmedabad,7
BF2025010088,Rice,Dealer26,293,packages,7/1/2025,Mumbai,6
BF2025010088,Rice,Dealer5,1696,packages,16-01-2025,Pune,15
BF2025010088,Rice,Dealer22,99,packages,19-01-2025,Delhi,18
BF2025010089,Rice,Dealer26,565,packages,27-01-2025,Hyderabad,4
BF2025010089,Rice,Dealer1,1874,packages,28-01-2025,Mumbai,5
BF2025010089,Rice,Dealer16,3543,packages,31-01-2025,Chennai,8
BF2025010089,Rice,Dealer17,4618,packages,30-01-2025,Chennai,7
BF2025010089,Rice,Dealer4,3338,packages,8/2/2025,Kolkata,16
BF2025010090,Shampoo,Dealer13,4479,packages,29-01-2025,Hyderabad,2
BF2025010090,Shampoo,Dealer29,415,packages,30-01-2025,Ahmedabad,3
BF2025010090,Shampoo,Dealer8,3334,packages,4/2/2025,Chennai,8
BF2025010090,Shampoo,Dealer3,1653,packages,7/2/2025,Hyderabad,11
BF2025010090,Shampoo,Dealer16,4662,packages,6/2/2025,Chennai,10
BF2025010091,Shampoo,Dealer5,581,packages,22-01-2025,Delhi,4
BF2025010091,Shampoo,Dealer2,3600,packages,25-01-2025,Chennai,7
BF2025010091,Shampoo,Dealer23,1938,packages,24-01-2025,Kolkata,6
BF2025010091,Shampoo,Dealer19,723,packages,31-01-2025,Ahmedabad,13
BF2025010091,Shampoo,Dealer29,1452,packages,26-01-2025,Ahmedabad,8
BF2025010091,Shampoo,Dealer9,3747,packages,1/2/2025,Bangalore,14
BF2025010092,Shampoo,Dealer24,1360,packages,7/1/2025,Pune,2
BF2025010092,Shampoo,Dealer14,2382,packages,9/1/2025,Pune,4
BF2025010092,Shampoo,Dealer28,1220,packages,9/1/2025,Ahmedabad,4
BF2025010092,Shampoo,Dealer8,5088,packages,16-01-2025,Pune,11
BF2025010093,Shampoo,Dealer17,2902,packages,15-01-2025,Mumbai,3
BF2025010093,Shampoo,Dealer13,1541,packages,16-01-2025,Ahmedabad,4
BF2025010093,Shampoo,Dealer16,3579,packages,21-01-2025,Bangalore,9
BF2025010093,Shampoo,Dealer26,79,packages,18-01-2025,Ahmedabad,6
BF2025010093,Shampoo,Dealer27,4689,packages,27-01-2025,Pune,15
BF2025010093,Shampoo,Dealer23,6087,packages,25-01-2025,Ahmedabad,13
BF2025010093,Shampoo,Dealer4,850,packages,21-01-2025,Kolkata,9
BF2025010094,Toothpaste,Dealer26,4657,packages,11/1/2025,Bangalore,4
BF2025010094,Toothpaste,Dealer28,9,packages,13-01-2025,Bangalore,6
BF2025010094,Toothpaste,Dealer12,4148,packages,17-01-2025,Chennai,10
BF2025010094,Toothpaste,Dealer21,2545,packages,20-01-2025,Mumbai,13
BF2025010094,Toothpaste,Dealer15,4568,packages,23-01-2025,Hyderabad,16
BF2025010095,Toothpaste,Dealer17,7961,packages,7/1/2025,Delhi,3
BF2025010095,Toothpaste,Dealer30,994,packages,10/1/2025,Mumbai,6
BF2025010095,Toothpaste,Dealer22,3277,packages,13-01-2025,Chennai,9
BF2025010095,Toothpaste,Dealer12,5549,packages,10/1/2025,Hyderabad,6
BF2025010096,Toothpaste,Dealer18,4151,packages,20-01-2025,Hyderabad,2
BF2025010096,Toothpaste,Dealer4,2563,packages,22-01-2025,Kolkata,4
BF2025010096,Toothpaste,Dealer21,4237,packages,24-01-2025,Pune,6
BF2025010096,Toothpaste,Dealer16,926,packages,23-01-2025,Hyderabad,5
BF2025010096,Toothpaste,Dealer24,3291,packages,28-01-2025,Ahmedabad,10
BF2025010097,Toothpaste,Dealer17,1291,packages,26-01-2025,Ahmedabad,2
BF2025010097,Toothpaste,Dealer30,1011,packages,27-01-2025,Mumbai,3
BF2025010097,Toothpaste,Dealer27,554,packages,30-01-2025,Delhi,6
BF2025010097,Toothpaste,Dealer4,1178,packages,1/2/2025,Mumbai,8
BF2025010097,Toothpaste,Dealer16,1517,packages,30-01-2025,Delhi,6
BF2025010097,Toothpaste,Dealer23,1793,packages,5/2/2025,Mumbai,12
BF2025010097,Toothpaste,Dealer18,1534,packages,13-02-2025,Delhi,20
BF2025010098,Toothpaste,Dealer5,2050,packages,30-01-2025,Pune,2
BF2025010098,Toothpaste,Dealer28,3353,packages,31-01-2025,Hyderabad,3
BF2025010098,Toothpaste,Dealer7,4579,packages,3/2/2025,Hyderabad,6
BF2025010098,Toothpaste,Dealer17,2329,packages,8/2/2025,Hyderabad,11
BF2025010098,Toothpaste,Dealer21,2064,packages,7/2/2025,Ahmedabad,10
BF2025010098,Toothpaste,Dealer1,3625,packages,9/2/2025,Bangalore,12
BF2025010098,Toothpaste,Dealer10,105,packages,17-02-2025,Delhi,20
BF2025010099,Toothpaste,Dealer6,6833,packages,28-01-2025,Bangalore,2
BF2025010099,Toothpaste,Dealer26,5415,packages,29-01-2025,Delhi,3
BF2025010099,Toothpaste,Dealer9,332,packages,3/2/2025,Delhi,8
BF2025010099,Toothpaste,Dealer8,2484,packages,31-01-2025,Chennai,5
BF2025010099,Toothpaste,Dealer16,3207,packages,1/2/2025,Pune,6
BF2025010099,Toothpaste,Dealer12,1170,packages,7/2/2025,Delhi,12
BF2025010100,Oil,Dealer9,2937,packages,3/1/2025,Ahmedabad,2
BF2025010100,Oil,Dealer12,4312,packages,4/1/2025,Ahmedabad,3
BF2025010100,Oil,Dealer6,652,packages,7/1/2025,Delhi,6
BF2025010100,Oil,Dealer7,1977,packages,6/1/2025,Hyderabad,5
BF2025010100,Oil,Dealer18,4301,packages,15-01-2025,Bangalore,14
BF2025010100,Oil,Dealer23,2353,packages,13-01-2025,Bangalore,12
BF2025010100,Oil,Dealer2,535,packages,21-01-2025,Delhi,20
BF2025010101,Oil,Dealer11,5256,packages,15-01-2025,Chennai,4
BF2025010101,Oil,Dealer23,905,packages,18-01-2025,Chennai,7
BF2025010101,Oil,Dealer4,192,packages,19-01-2025,Chennai,8
BF2025010101,Oil,Dealer24,4785,packages,18-01-2025,Mumbai,7
BF2025010101,Oil,Dealer16,1707,packages,27-01-2025,Ahmedabad,16
BF2025010101,Oil,Dealer2,2769,packages,30-01-2025,Mumbai,19
BF2025010101,Oil,Dealer5,2529,packages,2/2/2025,Kolkata,22
BF2025010102,Oil,Dealer16,3226,packages,25-01-2025,Bangalore,3
BF2025010102,Oil,Dealer11,1281,packages,27-01-2025,Hyderabad,5
BF2025010102,Oil,Dealer20,524,packages,29-01-2025,Ahmedabad,7
BF2025010102,Oil,Dealer17,3029,packages,3/2/2025,Mumbai,12
BF2025010102,Oil,Dealer2,1311,packages,29-01-2025,Ahmedabad,7
BF2025010103,Oil,Dealer26,2049,packages,10/1/2025,Mumbai,4
BF2025010103,Oil,Dealer15,1163,packages,13-01-2025,Kolkata,7
BF2025010103,Oil,Dealer10,2346,packages,12/1/2025,Pune,6
BF2025010103,Oil,Dealer6,1679,packages,16-01-2025,Bangalore,10
BF2025010103,Oil,Dealer30,403,packages,18-01-2025,Delhi,12
BF2025010103,Oil,Dealer24,851,packages,25-01-2025,Ahmedabad,19
BF2025010103,Oil,Dealer14,2776,packages,28-01-2025,Delhi,22
BF2025010104,Oil,Dealer6,3474,packages,1/2/2025,Chennai,4
BF2025010104,Oil,Dealer27,5821,packages,2/2/2025,Pune,5
BF2025010104,Oil,Dealer13,2136,packages,3/2/2025,Bangalore,6
BF2025010104,Oil,Dealer10,4140,packages,7/2/2025,Ahmedabad,10
BF2025010104,Oil,Dealer18,3496,packages,5/2/2025,Bangalore,8
BF2025010105,Oil,Dealer6,1543,packages,19-01-2025,Ahmedabad,3
BF2025010105,Oil,Dealer16,993,packages,22-01-2025,Mumbai,6
BF2025010105,Oil,Dealer23,1954,packages,23-01-2025,Pune,7
BF2025010105,Oil,Dealer21,1206,packages,25-01-2025,Delhi,9
BF2025010105,Oil,Dealer8,728,packages,31-01-2025,Pune,15
BF2025010105,Oil,Dealer1,967,packages,24-01-2025,Hyderabad,8
BF2025010105,Oil,Dealer4,878,packages,31-01-2025,Delhi,15
BF2025010106,Oil,Dealer6,2768,packages,31-01-2025,Mumbai,4
BF2025010106,Oil,Dealer2,1079,packages,3/2/2025,Delhi,7
BF2025010106,Oil,Dealer9,878,packages,6/2/2025,Hyderabad,10
BF2025010106,Oil,Dealer12,1606,packages,6/2/2025,Bangalore,10
BF2025010106,Oil,Dealer14,2839,packages,8/2/2025,Hyderabad,12
BF2025010106,Oil,Dealer21,1558,packages,5/2/2025,Hyderabad,9
BF2025010107,Rice,Dealer1,2705,packages,31-01-2025,Chennai,4
BF2025010107,Rice,Dealer5,1430,packages,3/2/2025,Mumbai,7
BF2025010107,Rice,Dealer17,3196,packages,4/2/2025,Ahmedabad,8
BF2025010107,Rice,Dealer10,565,packages,3/2/2025,Mumbai,7
BF2025010107,Rice,Dealer12,756,packages,4/2/2025,Pune,8
BF2025010108,Rice,Dealer12,2040,packages,5/1/2025,Chennai,4
BF2025010108,Rice,Dealer10,3775,packages,7/1/2025,Delhi,6
BF2025010108,Rice,Dealer23,670,packages,7/1/2025,Delhi,6
BF2025010108,Rice,Dealer30,1185,packages,8/1/2025,Kolkata,7
BF2025010108,Rice,Dealer5,2897,packages,17-01-2025,Mumbai,16
BF2025010108,Rice,Dealer15,461,packages,10/1/2025,Pune,9
BF2025010108,Rice,Dealer20,500,packages,17-01-2025,Kolkata,16
BF2025010109,Rice,Dealer7,4808,packages,13-01-2025,Bangalore,2
BF2025010109,Rice,Dealer4,4320,packages,16-01-2025,Pune,5
BF2025010109,Rice,Dealer2,3416,packages,15-01-2025,Mumbai,4
BF2025010109,Rice,Dealer26,6617,packages,22-01-2025,Chennai,11
BF2025010110,Rice,Dealer6,747,packages,7/1/2025,Chennai,4
BF2025010110,Rice,Dealer22,3818,packages,10/1/2025,Mumbai,7
BF2025010110,Rice,Dealer12,1419,packages,9/1/2025,Pune,6
BF2025010110,Rice,Dealer1,2967,packages,16-01-2025,Chennai,13
BF2025010110,Rice,Dealer3,1802,packages,19-01-2025,Chennai,16
BF2025010111,Rice,Dealer6,644,packages,24-01-2025,Mumbai,3
BF2025010111,Rice,Dealer29,1391,packages,25-01-2025,Hyderabad,4
BF2025010111,Rice,Dealer25,3279,packages,28-01-2025,Kolkata,7
BF2025010111,Rice,Dealer18,4603,packages,27-01-2025,Chennai,6
BF2025010111,Rice,Dealer1,2383,packages,1/2/2025,Mumbai,11
BF2025010111,Rice,Dealer24,3833,packages,3/2/2025,Mumbai,13
BF2025010112,Rice,Dealer4,500,packages,31-01-2025,Chennai,4
BF2025010112,Rice,Dealer17,1244,packages,3/2/2025,Kolkata,7
BF2025010112,Rice,Dealer5,141,packages,4/2/2025,Kolkata,8
BF2025010112,Rice,Dealer16,850,packages,3/2/2025,Mumbai,7
BF2025010112,Rice,Dealer25,662,packages,8/2/2025,Hyderabad,12
BF2025010112,Rice,Dealer12,787,packages,5/2/2025,Pune,9
BF2025010112,Rice,Dealer23,1268,packages,18-02-2025,Ahmedabad,22
BF2025010113,Flour,Dealer13,5208,packages,11/1/2025,Delhi,2
BF2025010113,Flour,Dealer15,917,packages,12/1/2025,Hyderabad,3
BF2025010113,Flour,Dealer17,3038,packages,13-01-2025,Hyderabad,4
BF2025010113,Flour,Dealer22,5349,packages,14-01-2025,Kolkata,5
BF2025010114,Flour,Dealer8,1290,packages,13-01-2025,Hyderabad,4
BF2025010114,Flour,Dealer27,1975,packages,15-01-2025,Kolkata,6
BF2025010114,Flour,Dealer14,1978,packages,17-01-2025,Bangalore,8
BF2025010114,Flour,Dealer24,1533,packages,16-01-2025,Ahmedabad,7
BF2025010115,Flour,Dealer4,7321,packages,22-01-2025,Pune,2
BF2025010115,Flour,Dealer9,1567,packages,23-01-2025,Kolkata,3
BF2025010115,Flour,Dealer16,1160,packages,28-01-2025,Hyderabad,8
BF2025010115,Flour,Dealer8,615,packages,25-01-2025,Bangalore,5
BF2025010116,Flour,Dealer25,3849,packages,27-01-2025,Bangalore,3
BF2025010116,Flour,Dealer3,3972,packages,30-01-2025,Hyderabad,6
BF2025010116,Flour,Dealer22,1011,packages,2/2/2025,Pune,9
BF2025010116,Flour,Dealer17,3317,packages,30-01-2025,Kolkata,6
BF2025010117,Biscuit,Dealer13,2988,packages,20-01-2025,Delhi,3
BF2025010117,Biscuit,Dealer15,3647,packages,22-01-2025,Kolkata,5
BF2025010117,Biscuit,Dealer11,260,packages,22-01-2025,Bangalore,5
BF2025010117,Biscuit,Dealer28,4416,packages,29-01-2025,Kolkata,12
BF2025010118,Biscuit,Dealer25,1584,packages,22-01-2025,Hyderabad,3
BF2025010118,Biscuit,Dealer4,1318,packages,24-01-2025,Hyderabad,5
BF2025010118,Biscuit,Dealer19,1096,packages,24-01-2025,Pune,5
BF2025010118,Biscuit,Dealer22,1968,packages,31-01-2025,Pune,12
BF2025010118,Biscuit,Dealer16,1167,packages,26-01-2025,Hyderabad,7
BF2025010118,Biscuit,Dealer27,901,packages,1/2/2025,Pune,13
BF2025010118,Biscuit,Dealer18,1139,packages,9/2/2025,Hyderabad,21
BF2025010119,Biscuit,Dealer4,973,packages,5/1/2025,Pune,3
BF2025010119,Biscuit,Dealer14,362,packages,8/1/2025,Hyderabad,6
BF2025010119,Biscuit,Dealer12,949,packages,7/1/2025,Ahmedabad,5
BF2025010119,Biscuit,Dealer28,868,packages,14-01-2025,Kolkata,12
BF2025010119,Biscuit,Dealer29,1334,packages,17-01-2025,Kolkata,15
BF2025010119,Biscuit,Dealer27,95,packages,15-01-2025,Pune,13
BF2025010119,Biscuit,Dealer2,446,packages,23-01-2025,Ahmedabad,21
BF2025010120,Biscuit,Dealer11,4620,packages,21-01-2025,Hyderabad,4
BF2025010120,Biscuit,Dealer13,571,packages,22-01-2025,Bangalore,5
BF2025010120,Biscuit,Dealer19,3857,packages,25-01-2025,Kolkata,8
BF2025010120,Biscuit,Dealer4,1919,packages,24-01-2025,Ahmedabad,7
BF2025010121,Biscuit,Dealer27,2634,packages,16-01-2025,Mumbai,2
BF2025010121,Biscuit,Dealer28,435,packages,19-01-2025,Mumbai,5
BF2025010121,Biscuit,Dealer18,9129,packages,22-01-2025,Hyderabad,8
BF2025010121,Biscuit,Dealer7,3684,packages,22-01-2025,Mumbai,8
BF2025010122,Biscuit,Dealer14,2707,packages,15-01-2025,Delhi,4
BF2025010122,Biscuit,Dealer7,1606,packages,16-01-2025,Delhi,5
BF2025010122,Biscuit,Dealer12,3553,packages,21-01-2025,Ahmedabad,10
BF2025010122,Biscuit,Dealer26,1678,packages,18-01-2025,Ahmedabad,7
BF2025010122,Biscuit,Dealer3,2219,packages,23-01-2025,Kolkata,12
BF2025010122,Biscuit,Dealer21,1345,packages,30-01-2025,Pune,19
BF2025010122,Biscuit,Dealer10,2760,packages,2/2/2025,Chennai,22
BF2025010123,Biscuit,Dealer15,2907,packages,31-01-2025,Bangalore,3
BF2025010123,Biscuit,Dealer5,3203,packages,3/2/2025,Delhi,6
BF2025010123,Biscuit,Dealer8,1556,packages,4/2/2025,Chennai,7
BF2025010123,Biscuit,Dealer29,3264,packages,6/2/2025,Chennai,9
BF2025010123,Biscuit,Dealer24,3457,packages,4/2/2025,Delhi,7
BF2025010123,Biscuit,Dealer22,2405,packages,5/2/2025,Pune,8
BF2025010124,Biscuit,Dealer26,4850,packages,12/1/2025,Bangalore,2
BF2025010124,Biscuit,Dealer27,3776,packages,14-01-2025,Delhi,4
BF2025010124,Biscuit,Dealer10,5601,packages,18-01-2025,Pune,8
BF2025010124,Biscuit,Dealer15,320,packages,21-01-2025,Ahmedabad,11
BF2025010124,Biscuit,Dealer16,1379,packages,16-01-2025,Pune,6
BF2025010125,Toothpaste,Dealer11,406,packages,13-01-2025,Delhi,2
BF2025010125,Toothpaste,Dealer20,6062,packages,14-01-2025,Mumbai,3
BF2025010125,Toothpaste,Dealer10,5692,packages,19-01-2025,Mumbai,8
BF2025010125,Toothpaste,Dealer28,4263,packages,22-01-2025,Bangalore,11
BF2025010126,Toothpaste,Dealer29,942,packages,12/1/2025,Bangalore,2
BF2025010126,Toothpaste,Dealer3,1666,packages,14-01-2025,Kolkata,4
BF2025010126,Toothpaste,Dealer8,1112,packages,16-01-2025,Pune,6
BF2025010126,Toothpaste,Dealer20,2134,packages,18-01-2025,Hyderabad,8
BF2025010126,Toothpaste,Dealer4,672,packages,24-01-2025,Mumbai,14
BF2025010126,Toothpaste,Dealer25,1206,packages,22-01-2025,Kolkata,12
BF2025010126,Toothpaste,Dealer11,411,packages,24-01-2025,Chennai,14
BF2025010127,Toothpaste,Dealer29,1975,packages,16-01-2025,Chennai,2
BF2025010127,Toothpaste,Dealer26,1653,packages,18-01-2025,Kolkata,4
BF2025010127,Toothpaste,Dealer5,3462,packages,20-01-2025,Hyderabad,6
BF2025010127,Toothpaste,Dealer12,4855,packages,25-01-2025,Mumbai,11
BF2025010127,Toothpaste,Dealer16,186,packages,28-01-2025,Chennai,14
