Batch_ID,FM_Product_Name,FM_Product_Category,FM_Manufacturing_Date,FM_Factory_Location,FM_Manufacturing_Quantity,FM_Unit
BF2025111503,Black Rice,Rice,14-11-2025,Chennai,5753,packages
BF2025111504,Ponni Rice,Rice,03-11-2025,Chennai,15731,packages
BF2025111505,Basmati,Rice,11-11-2025,Chennai,16543,packages
BF2025111506,Jasmine Rice,Rice,28-11-2025,Chennai,15974,packages
BF2025111507,Dove,Shampoo,17-11-2025,Bangalore,12091,packages
BF2025111508,Pantene,Shampoo,22-11-2025,Bangalore,12895,packages
BF2025111509,Tresemme,Shampoo,12-11-2025,Bangalore,7435,packages
BF2025111510,Clinic Plus,Shampoo,27-11-2025,Bangalore,5190,packages
BF2025111511,Head & Shoulders,Shampoo,21-11-2025,Bangalore,13283,packages
BF2025111512,Garnier,Shampoo,28-11-2025,Bangalore,18957,packages
BF2025111513,Close Up,Toothpaste,28-11-2025,Bangalore,6226,packages
BF2025111514,Promise,Toothpaste,25-11-2025,Bangalore,10253,packages
BF2025111515,Meswak,Toothpaste,08-11-2025,Bangalore,9557,packages
BF2025111516,Sensodyne,Toothpaste,02-11-2025,Bangalore,14019,packages
BF2025111517,Anchor,Toothpaste,21-11-2025,Bangalore,11607,packages
BF2025111518,Sensodyne,Toothpaste,27-11-2025,Bangalore,6291,packages
BF2025111519,Promise,Toothpaste,15-11-2025,Bangalore,18127,packages
BF2025111520,Olive Oil,Oil,15-11-2025,Bangalore,19034,packages
BF2025111521,Palm Oil,Oil,16-11-2025,Bangalore,10178,packages
BF2025111522,Palm Oil,Oil,04-11-2025,Bangalore,17209,packages
BF2025111523,Sunflower Oil,Oil,21-11-2025,Bangalore,6681,packages
BF2025111524,Rice Bran Oil,Oil,13-11-2025,Bangalore,5587,packages
BF2025111525,Sunflower Oil,Oil,18-11-2025,Bangalore,18531,packages
BF2025111526,Groundnut Oil,Oil,03-11-2025,Bangalore,19583,packages
BF2025111527,Coconut Oil,Oil,17-11-2025,Bangalore,15724,packages
BF2025111528,Matt Rice,Rice,11-11-2025,Hyderabad,18521,packages
BF2025111529,Jasmine Rice,Rice,02-11-2025,Hyderabad,18833,packages
BF2025111530,Matt Rice,Rice,15-11-2025,Hyderabad,14177,packages
BF2025111531,Black Rice,Rice,25-11-2025,Hyderabad,16741,packages
BF2025111532,Matt Rice,Rice,22-11-2025,Hyderabad,16729,packages
BF2025111533,Sona Masoori,Rice,15-11-2025,Hyderabad,6596,packages
BF2025111534,Jasmine Rice,Rice,25-11-2025,Hyderabad,5035,packages
BF2025111535,Ragi Flour,Flour,12-11-2025,Hyderabad,13973,packages
BF2025111536,Bajra Flour,Flour,17-11-2025,Hyderabad,16503,packages
BF2025111537,Wheat Flour,Flour,04-11-2025,Hyderabad,19694,packages
BF2025111538,Multigrain Flour,Flour,06-11-2025,Hyderabad,7301,packages
BF2025111539,Jowar Flour,Flour,27-11-2025,Hyderabad,6752,packages
BF2025111540,Maida,Flour,09-11-2025,Hyderabad,8072,packages
BF2025111541,Crack Jack,Biscuit,28-11-2025,Hyderabad,8532,packages
BF2025111542,Good Day,Biscuit,15-11-2025,Hyderabad,16743,packages
BF2025111543,Monaco,Biscuit,11-11-2025,Hyderabad,17405,packages
BF2025111544,Parle-G,Biscuit,14-11-2025,Hyderabad,15375,packages
BF2025111545,Promise,Toothpaste,04-11-2025,Kolkata,12493,packages
BF2025111546,Close Up,Toothpaste,22-11-2025,Kolkata,13172,packages
BF2025111547,Colgate,Toothpaste,01-11-2025,Kolkata,14064,packages
BF2025111548,Promise,Toothpaste,14-11-2025,Kolkata,13328,packages
BF2025111549,Close Up,Toothpaste,25-11-2025,Kolkata,16334,packages
BF2025111550,Close Up,Toothpaste,19-11-2025,Kolkata,16968,packages
BF2025111551,Close Up,Toothpaste,27-11-2025,Kolkata,6696,packages
BF2025111552,Meswak,Toothpaste,13-11-2025,Kolkata,13259,packages
BF2025111553,Pears,Soap,14-11-2025,Kolkata,9482,packages
BF2025111554,Hamam,Soap,13-11-2025,Kolkata,9819,packages
BF2025111555,Lifebuoy,Soap,15-11-2025,Kolkata,7263,packages
BF2025111556,Santoor,Soap,14-11-2025,Kolkata,18812,packages
BF2025111557,Hamam,Soap,23-11-2025,Kolkata,16663,packages
BF2025111558,Pears,Soap,24-11-2025,Kolkata,8291,packages
BF2025111559,Santoor,Soap,07-11-2025,Kolkata,16249,packages
BF2025111560,Mustard Oil,Oil,22-11-2025,Kolkata,16639,packages
BF2025111561,Mustard Oil,Oil,21-11-2025,Kolkata,13255,packages
BF2025111562,Soybean Oil,Oil,18-11-2025,Kolkata,16638,packages
BF2025111563,Soybean Oil,Oil,04-11-2025,Kolkata,14212,packages
BF2025111564,Rice Bran Oil,Oil,16-11-2025,Kolkata,16046,packages
BF2025111565,Groundnut Oil,Oil,24-11-2025,Kolkata,19376,packages
BF2025121566,Parle-G,Biscuit,26-12-2025,Kolhapur,13564,packages
BF2025121567,Parle-G,Biscuit,04-12-2025,Kolhapur,11240,packages
BF2025121568,Parle-G,Biscuit,05-12-2025,Kolhapur,15981,packages
BF2025121569,Good Day,Biscuit,02-12-2025,Kolhapur,9374,packages
BF2025121570,Hide & Seek,Biscuit,25-12-2025,Kolhapur,9695,packages
BF2025121571,Marie Gold,Biscuit,22-12-2025,Kolhapur,7399,packages
BF2025121572,Parle-G,Biscuit,27-12-2025,Kolhapur,16314,packages
BF2025121573,Dairy Milk,Chocolate,07-12-2025,Kolhapur,10876,packages
BF2025121574,Mars,Chocolate,27-12-2025,Kolhapur,6679,packages
BF2025121575,Munch,Chocolate,20-12-2025,Kolhapur,17163,packages
BF2025121576,Twix,Chocolate,21-12-2025,Kolhapur,8892,packages
BF2025121577,Kit Kat,Chocolate,17-12-2025,Kolhapur,16353,packages
BF2025121578,Dairy Milk,Chocolate,22-12-2025,Kolhapur,11251,packages
BF2025121579,Bajra Flour,Flour,14-12-2025,Kolhapur,14046,packages
BF2025121580,Wheat Flour,Flour,02-12-2025,Kolhapur,17184,packages
BF2025121581,Maida,Flour,09-12-2025,Kolhapur,15167,packages
BF2025121582,Multigrain Flour,Flour,28-12-2025,Kolhapur,18598,packages
BF2025121583,Bajra Flour,Flour,08-12-2025,Kolhapur,17371,packages
BF2025121584,Maida,Flour,19-12-2025,Kolhapur,17716,packages
BF2025121585,Maida,Flour,24-12-2025,Kolhapur,9819,packages
BF2025121586,Kurkure,Chips,06-12-2025,Pune,8063,packages
BF2025121587,Kurkure,Chips,06-12-2025,Pune,11180,packages
BF2025121588,Cheetos,Chips,02-12-2025,Pune,9572,packages
BF2025121589,Balaji,Chips,18-12-2025,Pune,7131,packages
BF2025121590,Balaji,Chips,06-12-2025,Pune,5092,packages
BF2025121591,Uncle Chips,Chips,11-12-2025,Pune,16627,packages
BF2025121592,Lays,Chips,05-12-2025,Pune,7518,packages
BF2025121593,Coca Cola,Beverage,20-12-2025,Pune,17675,packages
BF2025121594,Thums Up,Beverage,21-12-2025,Pune,13037,packages
BF2025121595,Mirinda,Beverage,26-12-2025,Pune,6194,packages
BF2025121596,Mirinda,Beverage,26-12-2025,Pune,13608,packages
BF2025121597,Sprite,Beverage,08-12-2025,Pune,13529,packages
BF2025121598,Sprite,Beverage,03-12-2025,Pune,11814,packages
BF2025121599,Rice Bran Oil,Oil,18-12-2025,Pune,6506,packages
BF2025121600,Coconut Oil,Oil,12-12-2025,Pune,19473,packages
BF2025121601,Soybean Oil,Oil,07-12-2025,Pune,10424,packages
BF2025121602,Groundnut Oil,Oil,12-12-2025,Pune,8579,packages
BF2025121603,Palm Oil,Oil,25-12-2025,Pune,14196,packages
BF2025121604,Sunflower Oil,Oil,27-12-2025,Pune,6879,packages
BF2025121605,Soybean Oil,Oil,22-12-2025,Pune,12301,packages
BF2025121606,Coconut Oil,Oil,08-12-2025,Pune,5653,packages
BF2025121607,Dettol,Soap,13-12-2025,Mumbai,11322,packages
BF2025121608,Santoor,Soap,09-12-2025,Mumbai,5404,packages
BF2025121609,Hamam,Soap,17-12-2025,Mumbai,13426,packages
BF2025121610,Godrej,Soap,26-12-2025,Mumbai,12975,packages
BF2025121611,Santoor,Soap,02-12-2025,Mumbai,19717,packages
BF2025121612,Pears,Soap,21-12-2025,Mumbai,10248,packages
BF2025121613,Pepsi,Beverage,03-12-2025,Mumbai,7742,packages
BF2025121614,Coca Cola,Beverage,25-12-2025,Mumbai,15271,packages
BF2025121615,Fanta,Beverage,03-12-2025,Mumbai,15982,packages
BF2025121616,Fanta,Beverage,21-12-2025,Mumbai,19171,packages
BF2025121617,Mountain Dew,Beverage,22-12-2025,Mumbai,18691,packages
BF2025121618,Fanta,Beverage,04-12-2025,Mumbai,13810,packages
BF2025121619,Mountain Dew,Beverage,27-12-2025,Mumbai,15593,packages
BF2025121620,Pepsi,Beverage,27-12-2025,Mumbai,17237,packages
BF2025121621,Garnier,Shampoo,01-12-2025,Mumbai,16745,packages
BF2025121622,Clinic Plus,Shampoo,11-12-2025,Mumbai,6433,packages
BF2025121623,Clinic Plus,Shampoo,03-12-2025,Mumbai,7916,packages
BF2025121624,Loreal,Shampoo,26-12-2025,Mumbai,14143,packages
BF2025121625,Pantene,Shampoo,03-12-2025,Mumbai,19925,packages
BF2025121626,Twix,Chocolate,14-12-2025,Delhi,12391,packages
BF2025121627,Twix,Chocolate,21-12-2025,Delhi,12094,packages
BF2025121628,Dairy Milk,Chocolate,11-12-2025,Delhi,11381,packages
BF2025121629,5 Star,Chocolate,22-12-2025,Delhi,13762,packages
BF2025121630,5 Star,Chocolate,01-12-2025,Delhi,17385,packages
BF2025121631,Dairy Milk,Chocolate,24-12-2025,Delhi,16483,packages
BF2025121632,Kurkure,Chips,12-12-2025,Delhi,9748,packages
BF2025121633,Balaji,Chips,26-12-2025,Delhi,14937,packages
BF2025121634,Balaji,Chips,03-12-2025,Delhi,17538,packages
BF2025121635,Cheetos,Chips,15-12-2025,Delhi,11473,packages
BF2025121636,Close Up,Toothpaste,16-12-2025,Delhi,13740,packages
BF2025121637,Close Up,Toothpaste,08-12-2025,Delhi,17234,packages
BF2025121638,Dabur Red,Toothpaste,13-12-2025,Delhi,15388,packages
BF2025121639,Dabur Red,Toothpaste,05-12-2025,Delhi,16096,packages
BF2025121640,Lifebuoy,Soap,01-12-2025,Chennai,7019,packages
BF2025121641,Lux,Soap,02-12-2025,Chennai,14383,packages
BF2025121642,Medimix,Soap,20-12-2025,Chennai,13800,packages
BF2025121643,Dettol,Soap,18-12-2025,Chennai,9992,packages
BF2025121644,Hamam,Soap,07-12-2025,Chennai,8469,packages
BF2025121645,Lifebuoy,Soap,14-12-2025,Chennai,7637,packages
BF2025121646,Marie Gold,Biscuit,08-12-2025,Chennai,8183,packages
BF2025121647,Hide & Seek,Biscuit,04-12-2025,Chennai,15993,packages
BF2025121648,Parle-G,Biscuit,26-12-2025,Chennai,18949,packages
BF2025121649,Krackjack,Biscuit,25-12-2025,Chennai,15562,packages
BF2025121650,Monaco,Biscuit,18-12-2025,Chennai,9762,packages
BF2025121651,Sona Masoori,Rice,09-12-2025,Chennai,8234,packages
BF2025121652,Black Rice,Rice,24-12-2025,Chennai,10420,packages
BF2025121653,Brown Rice,Rice,12-12-2025,Chennai,15998,packages
BF2025121654,Jasmine Rice,Rice,21-12-2025,Chennai,6639,packages
BF2025121655,Dove,Shampoo,20-12-2025,Bangalore,19747,packages
BF2025121656,Sunsilk,Shampoo,07-12-2025,Bangalore,12960,packages
BF2025121657,Sunsilk,Shampoo,15-12-2025,Bangalore,15098,packages
BF2025121658,Loreal,Shampoo,22-12-2025,Bangalore,16361,packages
BF2025121659,Head & Shoulders,Shampoo,19-12-2025,Bangalore,14266,packages
BF2025121660,Sunsilk,Shampoo,19-12-2025,Bangalore,18233,packages
BF2025121661,Close Up,Toothpaste,14-12-2025,Bangalore,5079,packages
BF2025121662,Sensodyne,Toothpaste,11-12-2025,Bangalore,17872,packages
BF2025121663,Anchor,Toothpaste,08-12-2025,Bangalore,9533,packages
BF2025121664,Meswak,Toothpaste,27-12-2025,Bangalore,7200,packages
BF2025121665,Meswak,Toothpaste,22-12-2025,Bangalore,19383,packages
BF2025121666,Promise,Toothpaste,16-12-2025,Bangalore,12296,packages
BF2025121667,Groundnut Oil,Oil,25-12-2025,Bangalore,12978,packages
BF2025121668,Olive Oil,Oil,18-12-2025,Bangalore,7879,packages
BF2025121669,Olive Oil,Oil,21-12-2025,Bangalore,18791,packages
BF2025121670,Mustard Oil,Oil,09-12-2025,Bangalore,19603,packages
BF2025121671,Coconut Oil,Oil,18-12-2025,Bangalore,9312,packages
BF2025121672,Olive Oil,Oil,24-12-2025,Bangalore,16918,packages
BF2025121673,Basmati,Rice,01-12-2025,Hyderabad,18314,packages
BF2025121674,Red Rice,Rice,19-12-2025,Hyderabad,17602,packages
BF2025121675,Jasmine Rice,Rice,19-12-2025,Hyderabad,19848,packages
BF2025121676,Ponni Rice,Rice,02-12-2025,Hyderabad,13904,packages
BF2025121677,Besan,Flour,16-12-2025,Hyderabad,10993,packages
BF2025121678,Maida,Flour,13-12-2025,Hyderabad,19605,packages
BF2025121679,Ragi Flour,Flour,25-12-2025,Hyderabad,7193,packages
BF2025121680,Rice Flour,Flour,15-12-2025,Hyderabad,11500,packages
BF2025121681,Wheat Flour,Flour,12-12-2025,Hyderabad,15857,packages
BF2025121682,Besan,Flour,08-12-2025,Hyderabad,17406,packages
BF2025121683,Besan,Flour,17-12-2025,Hyderabad,12310,packages
BF2025121684,Besan,Flour,06-12-2025,Hyderabad,14279,packages
BF2025121685,Hide & Seek,Biscuit,22-12-2025,Hyderabad,17057,packages
BF2025121686,Krackjack,Biscuit,24-12-2025,Hyderabad,10878,packages
BF2025121687,Good Day,Biscuit,02-12-2025,Hyderabad,17475,packages
BF2025121688,Good Day,Biscuit,16-12-2025,Hyderabad,6029,packages
BF2025121689,Bourbon,Biscuit,09-12-2025,Hyderabad,8834,packages
BF2025121690,Good Day,Biscuit,02-12-2025,Hyderabad,13485,packages
BF2025121691,Bourbon,Biscuit,26-12-2025,Hyderabad,11358,packages
BF2025121692,Krackjack,Biscuit,16-12-2025,Hyderabad,19443,packages
BF2025121693,Meswak,Toothpaste,02-12-2025,Kolkata,6691,packages
BF2025121694,Dabur Red,Toothpaste,23-12-2025,Kolkata,18678,packages
BF2025121695,Dabur Red,Toothpaste,24-12-2025,Kolkata,14480,packages
BF2025121696,Close Up,Toothpaste,18-12-2025,Kolkata,11171,packages
BF2025121697,Dettol,Soap,12-12-2025,Kolkata,13465,packages
BF2025121698,Medimix,Soap,09-12-2025,Kolkata,19864,packages
BF2025121699,Medimix,Soap,08-12-2025,Kolkata,10781,packages
BF2025121700,Hamam,Soap,27-12-2025,Kolkata,12976,packages
BF2025121701,Godrej,Soap,26-12-2025,Kolkata,19535,packages
BF2025121702,Lux,Soap,20-12-2025,Kolkata,13222,packages
BF2025121703,Godrej,Soap,05-12-2025,Kolkata,7713,packages
BF2025121704,Groundnut Oil,Oil,03-12-2025,Kolkata,8465,packages
BF2025121705,Mustard Oil,Oil,05-12-2025,Kolkata,7578,packages
BF2025121706,Olive Oil,Oil,12-12-2025,Kolkata,15831,packages
BF2025121707,Rice Bran Oil,Oil,08-12-2025,Kolkata,18290,packages
BF2025121708,Olive Oil,Oil,11-12-2025,Kolkata,12889,packages
