Batch_ID,DR_Product_Category,DR_Dealer_Name,DR_Received_Quantity,DR_Receipt_Date,DR_City,DR_Transit
BF2025010072,Soap,Dealer16,3847,13-01-2025,Ahmedabad,3
BF2025010072,Soap,Dealer21,3030,14-01-2025,Ahmedabad,2
BF2025010072,Soap,Dealer24,3258,18-01-2025,Hyderabad,2
BF2025010072,Soap,Dealer22,3446,17-01-2025,Hyderabad,1
BF2025010072,Soap,Dealer3,5079,20-01-2025,Bangalore,2
BF2025010073,Soap,Dealer2,1789,25-01-2025,Bangalore,3
BF2025010073,Soap,Dealer23,4611,26-01-2025,Pune,1
BF2025010073,Soap,Dealer30,1529,29-01-2025,Ahmedabad,3
BF2025010073,Soap,Dealer20,3696,27-01-2025,Delhi,2
BF2025010073,Soap,Dealer24,3396,06-02-2025,Mumbai,3
BF2025010074,Soap,Dealer9,154,29-01-2025,Chennai,1
BF2025010074,Soap,Dealer5,1193,01-02-2025,Delhi,2
BF2025010074,Soap,Dealer20,1868,04-02-2025,Pune,1
BF2025010074,Soap,Dealer30,6331,04-02-2025,Mumbai,1
BF2025010074,Soap,Dealer27,1617,03-02-2025,Delhi,2
BF2025010074,Soap,Dealer26,4779,09-02-2025,Kolkata,2
BF2025010075,Biscuit,Dealer8,3646,14-01-2025,Ahmedabad,1
BF2025010075,Biscuit,Dealer22,5308,18-01-2025,Chennai,2
BF2025010075,Biscuit,Dealer15,342,20-01-2025,Kolkata,3
BF2025010075,Biscuit,Dealer24,1667,20-01-2025,Bangalore,1
BF2025010075,Biscuit,Dealer21,5167,19-01-2025,Kolkata,2
BF2025010075,Biscuit,Dealer6,331,21-01-2025,Bangalore,3
BF2025010075,Biscuit,Dealer7,2926,28-01-2025,Kolkata,3
BF2025010076,Biscuit,Dealer17,814,08-01-2025,Kolkata,1
BF2025010076,Biscuit,Dealer22,1936,10-01-2025,Chennai,1
BF2025010076,Biscuit,Dealer2,1400,15-01-2025,Chennai,2
BF2025010076,Biscuit,Dealer4,1496,18-01-2025,Hyderabad,2
BF2025010076,Biscuit,Dealer18,625,21-01-2025,Delhi,2
BF2025010076,Biscuit,Dealer21,620,19-01-2025,Pune,2
BF2025010077,Biscuit,Dealer27,1068,10-01-2025,Chennai,3
BF2025010077,Biscuit,Dealer3,1134,10-01-2025,Pune,2
BF2025010077,Biscuit,Dealer1,4866,15-01-2025,Mumbai,2
BF2025010077,Biscuit,Dealer14,2394,11-01-2025,Chennai,1
BF2025010078,Biscuit,Dealer23,4236,14-01-2025,Delhi,2
BF2025010078,Biscuit,Dealer4,2633,17-01-2025,Bangalore,3
BF2025010078,Biscuit,Dealer3,5350,17-01-2025,Mumbai,1
BF2025010078,Biscuit,Dealer28,4538,22-01-2025,Ahmedabad,1
BF2025010079,Biscuit,Dealer25,2566,14-01-2025,Bangalore,1
BF2025010079,Biscuit,Dealer14,1283,15-01-2025,Ahmedabad,1
BF2025010079,Biscuit,Dealer23,586,18-01-2025,Ahmedabad,3
BF2025010079,Biscuit,Dealer22,6159,18-01-2025,Kolkata,2
BF2025010079,Biscuit,Dealer30,3033,19-01-2025,Ahmedabad,2
BF2025010079,Biscuit,Dealer26,2636,19-01-2025,Delhi,1
BF2025010080,Biscuit,Dealer7,555,28-01-2025,Pune,3
BF2025010080,Biscuit,Dealer20,388,29-01-2025,Kolkata,1
BF2025010080,Biscuit,Dealer21,3047,30-01-2025,Delhi,1
BF2025010080,Biscuit,Dealer4,1336,05-02-2025,Hyderabad,2
BF2025010080,Biscuit,Dealer15,2378,05-02-2025,Pune,3
BF2025010080,Biscuit,Dealer23,4782,11-02-2025,Ahmedabad,2
BF2025010080,Biscuit,Dealer9,794,08-02-2025,Kolkata,2
BF2025010081,Biscuit,Dealer28,1204,20-01-2025,Bangalore,1
BF2025010081,Biscuit,Dealer24,2045,22-01-2025,Pune,1
BF2025010081,Biscuit,Dealer25,3667,28-01-2025,Mumbai,3
BF2025010081,Biscuit,Dealer26,4149,28-01-2025,Hyderabad,3
BF2025010081,Biscuit,Dealer27,644,25-01-2025,Ahmedabad,2
BF2025010081,Biscuit,Dealer3,2848,30-01-2025,Chennai,1
BF2025010081,Biscuit,Dealer18,5276,28-01-2025,Pune,3
BF2025010082,Biscuit,Dealer22,1635,04-02-2025,Ahmedabad,3
BF2025010082,Biscuit,Dealer7,1152,05-02-2025,Mumbai,2
BF2025010082,Biscuit,Dealer10,2096,10-02-2025,Bangalore,3
BF2025010082,Biscuit,Dealer23,1037,08-02-2025,Ahmedabad,1
BF2025010082,Biscuit,Dealer13,448,06-02-2025,Pune,1
BF2025010082,Biscuit,Dealer4,84,13-02-2025,Pune,2
BF2025010082,Biscuit,Dealer21,60,16-02-2025,Pune,3
BF2025010083,Rice,Dealer4,1306,01-02-2025,Pune,2
BF2025010083,Rice,Dealer7,1206,03-02-2025,Pune,2
BF2025010083,Rice,Dealer26,743,03-02-2025,Delhi,2
BF2025010083,Rice,Dealer21,1027,03-02-2025,Delhi,1
BF2025010083,Rice,Dealer22,322,12-02-2025,Pune,1
BF2025010083,Rice,Dealer17,99,11-02-2025,Mumbai,2
BF2025010083,Rice,Dealer15,1019,13-02-2025,Delhi,2
BF2025010084,Rice,Dealer27,6264,07-01-2025,Kolkata,2
BF2025010084,Rice,Dealer4,1728,09-01-2025,Mumbai,2
BF2025010084,Rice,Dealer16,6303,13-01-2025,Delhi,2
BF2025010084,Rice,Dealer20,3339,12-01-2025,Chennai,1
BF2025010085,Rice,Dealer19,674,10-01-2025,Ahmedabad,1
BF2025010085,Rice,Dealer6,786,11-01-2025,Pune,1
BF2025010085,Rice,Dealer11,2311,13-01-2025,Mumbai,2
BF2025010085,Rice,Dealer3,3876,20-01-2025,Kolkata,2
BF2025010086,Rice,Dealer1,4060,30-01-2025,Delhi,3
BF2025010086,Rice,Dealer29,3096,30-01-2025,Delhi,2
BF2025010086,Rice,Dealer16,2601,03-02-2025,Bangalore,1
BF2025010086,Rice,Dealer3,1243,07-02-2025,Ahmedabad,2
BF2025010086,Rice,Dealer6,3038,05-02-2025,Chennai,1
BF2025010087,Rice,Dealer20,3867,29-01-2025,Chennai,2
BF2025010087,Rice,Dealer23,555,31-01-2025,Mumbai,3
BF2025010087,Rice,Dealer2,5220,04-02-2025,Hyderabad,2
BF2025010087,Rice,Dealer6,1902,06-02-2025,Chennai,1
BF2025010087,Rice,Dealer16,2645,05-02-2025,Chennai,1
BF2025010088,Rice,Dealer2,1554,07-01-2025,Chennai,3
BF2025010088,Rice,Dealer7,1676,07-01-2025,Bangalore,1
BF2025010088,Rice,Dealer4,914,10-01-2025,Ahmedabad,2
BF2025010088,Rice,Dealer26,293,10-01-2025,Mumbai,3
BF2025010088,Rice,Dealer5,1696,17-01-2025,Pune,1
BF2025010088,Rice,Dealer22,99,20-01-2025,Delhi,1
BF2025010089,Rice,Dealer26,565,30-01-2025,Hyderabad,3
BF2025010089,Rice,Dealer1,1874,31-01-2025,Mumbai,3
BF2025010089,Rice,Dealer16,3543,02-02-2025,Chennai,2
BF2025010089,Rice,Dealer17,4618,02-02-2025,Chennai,3
BF2025010089,Rice,Dealer4,3338,10-02-2025,Kolkata,2
BF2025010090,Shampoo,Dealer13,4479,01-02-2025,Hyderabad,3
BF2025010090,Shampoo,Dealer29,415,31-01-2025,Ahmedabad,1
BF2025010090,Shampoo,Dealer8,3334,07-02-2025,Chennai,3
BF2025010090,Shampoo,Dealer3,1653,08-02-2025,Hyderabad,1
BF2025010090,Shampoo,Dealer16,4662,09-02-2025,Chennai,3
BF2025010091,Shampoo,Dealer5,581,23-01-2025,Delhi,1
BF2025010091,Shampoo,Dealer2,3600,27-01-2025,Chennai,2
BF2025010091,Shampoo,Dealer23,1938,27-01-2025,Kolkata,3
BF2025010091,Shampoo,Dealer19,723,03-02-2025,Ahmedabad,3
BF2025010091,Shampoo,Dealer29,1452,29-01-2025,Ahmedabad,3
BF2025010091,Shampoo,Dealer9,3747,02-02-2025,Bangalore,1
BF2025010092,Shampoo,Dealer24,1360,10-01-2025,Pune,3
BF2025010092,Shampoo,Dealer14,2382,11-01-2025,Pune,2
BF2025010092,Shampoo,Dealer28,1220,12-01-2025,Ahmedabad,3
BF2025010092,Shampoo,Dealer8,5088,18-01-2025,Pune,2
BF2025010093,Shampoo,Dealer17,2902,18-01-2025,Mumbai,3
BF2025010093,Shampoo,Dealer13,1541,19-01-2025,Ahmedabad,3
BF2025010093,Shampoo,Dealer16,3579,24-01-2025,Bangalore,3
BF2025010093,Shampoo,Dealer26,79,20-01-2025,Ahmedabad,2
BF2025010093,Shampoo,Dealer27,4689,29-01-2025,Pune,2
BF2025010093,Shampoo,Dealer23,6087,28-01-2025,Ahmedabad,3
BF2025010093,Shampoo,Dealer4,850,23-01-2025,Kolkata,2
BF2025010094,Toothpaste,Dealer26,4657,12-01-2025,Bangalore,1
BF2025010094,Toothpaste,Dealer28,9,14-01-2025,Bangalore,1
BF2025010094,Toothpaste,Dealer12,4148,20-01-2025,Chennai,3
BF2025010094,Toothpaste,Dealer21,2545,23-01-2025,Mumbai,3
BF2025010094,Toothpaste,Dealer15,4568,24-01-2025,Hyderabad,1
BF2025010095,Toothpaste,Dealer17,7961,08-01-2025,Delhi,1
BF2025010095,Toothpaste,Dealer30,994,12-01-2025,Mumbai,2
BF2025010095,Toothpaste,Dealer22,3277,14-01-2025,Chennai,1
BF2025010095,Toothpaste,Dealer12,5549,13-01-2025,Hyderabad,3
BF2025010096,Toothpaste,Dealer18,4151,23-01-2025,Hyderabad,3
BF2025010096,Toothpaste,Dealer4,2563,24-01-2025,Kolkata,2
BF2025010096,Toothpaste,Dealer21,4237,27-01-2025,Pune,3
BF2025010096,Toothpaste,Dealer16,926,25-01-2025,Hyderabad,2
BF2025010096,Toothpaste,Dealer24,3291,31-01-2025,Ahmedabad,3
BF2025010097,Toothpaste,Dealer17,1291,28-01-2025,Ahmedabad,2
BF2025010097,Toothpaste,Dealer30,1011,29-01-2025,Mumbai,2
BF2025010097,Toothpaste,Dealer27,554,01-02-2025,Delhi,2
BF2025010097,Toothpaste,Dealer4,1178,03-02-2025,Mumbai,2
BF2025010097,Toothpaste,Dealer16,1517,31-01-2025,Delhi,1
BF2025010097,Toothpaste,Dealer23,1793,06-02-2025,Mumbai,1
BF2025010097,Toothpaste,Dealer18,1534,15-02-2025,Delhi,2
BF2025010098,Toothpaste,Dealer5,2050,02-02-2025,Pune,3
BF2025010098,Toothpaste,Dealer28,3353,01-02-2025,Hyderabad,1
BF2025010098,Toothpaste,Dealer7,4579,05-02-2025,Hyderabad,2
BF2025010098,Toothpaste,Dealer17,2329,11-02-2025,Hyderabad,3
BF2025010098,Toothpaste,Dealer21,2064,10-02-2025,Ahmedabad,3
BF2025010098,Toothpaste,Dealer1,3625,12-02-2025,Bangalore,3
BF2025010098,Toothpaste,Dealer10,105,19-02-2025,Delhi,2
BF2025010099,Toothpaste,Dealer6,6833,29-01-2025,Bangalore,1
BF2025010099,Toothpaste,Dealer26,5415,31-01-2025,Delhi,2
BF2025010099,Toothpaste,Dealer9,332,06-02-2025,Delhi,3
BF2025010099,Toothpaste,Dealer8,2484,02-02-2025,Chennai,2
BF2025010099,Toothpaste,Dealer16,3207,02-02-2025,Pune,1
BF2025010099,Toothpaste,Dealer12,1170,08-02-2025,Delhi,1
BF2025010100,Oil,Dealer9,2937,06-01-2025,Ahmedabad,3
BF2025010100,Oil,Dealer12,4312,06-01-2025,Ahmedabad,2
BF2025010100,Oil,Dealer6,652,10-01-2025,Delhi,3
BF2025010100,Oil,Dealer7,1977,08-01-2025,Hyderabad,2
BF2025010100,Oil,Dealer18,4301,16-01-2025,Bangalore,1
BF2025010100,Oil,Dealer23,2353,15-01-2025,Bangalore,2
BF2025010100,Oil,Dealer2,535,22-01-2025,Delhi,1
BF2025010101,Oil,Dealer11,5256,16-01-2025,Chennai,1
BF2025010101,Oil,Dealer23,905,21-01-2025,Chennai,3
BF2025010101,Oil,Dealer4,192,22-01-2025,Chennai,3
BF2025010101,Oil,Dealer24,4785,20-01-2025,Mumbai,2
BF2025010101,Oil,Dealer16,1707,29-01-2025,Ahmedabad,2
BF2025010101,Oil,Dealer2,2769,31-01-2025,Mumbai,1
BF2025010101,Oil,Dealer5,2529,04-02-2025,Kolkata,2
BF2025010102,Oil,Dealer16,3226,26-01-2025,Bangalore,1
BF2025010102,Oil,Dealer11,1281,30-01-2025,Hyderabad,3
BF2025010102,Oil,Dealer20,524,30-01-2025,Ahmedabad,1
BF2025010102,Oil,Dealer17,3029,05-02-2025,Mumbai,2
BF2025010102,Oil,Dealer2,1311,30-01-2025,Ahmedabad,1
BF2025010103,Oil,Dealer26,2049,11-01-2025,Mumbai,1
BF2025010103,Oil,Dealer15,1163,16-01-2025,Kolkata,3
BF2025010103,Oil,Dealer10,2346,13-01-2025,Pune,1
BF2025010103,Oil,Dealer6,1679,19-01-2025,Bangalore,3
BF2025010103,Oil,Dealer30,403,20-01-2025,Delhi,2
BF2025010103,Oil,Dealer24,851,28-01-2025,Ahmedabad,3
BF2025010103,Oil,Dealer14,2776,30-01-2025,Delhi,2
BF2025010104,Oil,Dealer6,3474,04-02-2025,Chennai,3
BF2025010104,Oil,Dealer27,5821,05-02-2025,Pune,3
BF2025010104,Oil,Dealer13,2136,06-02-2025,Bangalore,3
BF2025010104,Oil,Dealer10,4140,09-02-2025,Ahmedabad,2
BF2025010104,Oil,Dealer18,3496,07-02-2025,Bangalore,2
BF2025010105,Oil,Dealer6,1543,22-01-2025,Ahmedabad,3
BF2025010105,Oil,Dealer16,993,23-01-2025,Mumbai,1
BF2025010105,Oil,Dealer23,1954,26-01-2025,Pune,3
BF2025010105,Oil,Dealer21,1206,28-01-2025,Delhi,3
BF2025010105,Oil,Dealer8,728,02-02-2025,Pune,2
BF2025010105,Oil,Dealer1,967,25-01-2025,Hyderabad,1
BF2025010105,Oil,Dealer4,878,03-02-2025,Delhi,3
BF2025010106,Oil,Dealer6,2768,01-02-2025,Mumbai,1
BF2025010106,Oil,Dealer2,1079,05-02-2025,Delhi,2
BF2025010106,Oil,Dealer9,878,09-02-2025,Hyderabad,3
BF2025010106,Oil,Dealer12,1606,09-02-2025,Bangalore,3
BF2025010106,Oil,Dealer14,2839,10-02-2025,Hyderabad,2
BF2025010106,Oil,Dealer21,1558,06-02-2025,Hyderabad,1
BF2025010107,Rice,Dealer1,2705,03-02-2025,Chennai,3
BF2025010107,Rice,Dealer5,1430,05-02-2025,Mumbai,2
BF2025010107,Rice,Dealer17,3196,06-02-2025,Ahmedabad,2
BF2025010107,Rice,Dealer10,565,06-02-2025,Mumbai,3
BF2025010107,Rice,Dealer12,756,05-02-2025,Pune,1
BF2025010108,Rice,Dealer12,2040,08-01-2025,Chennai,3
BF2025010108,Rice,Dealer10,3775,08-01-2025,Delhi,1
BF2025010108,Rice,Dealer23,670,10-01-2025,Delhi,3
BF2025010108,Rice,Dealer30,1185,10-01-2025,Kolkata,2
BF2025010108,Rice,Dealer5,2897,19-01-2025,Mumbai,2
BF2025010108,Rice,Dealer15,461,13-01-2025,Pune,3
BF2025010108,Rice,Dealer20,500,18-01-2025,Kolkata,1
BF2025010109,Rice,Dealer7,4808,15-01-2025,Bangalore,2
BF2025010109,Rice,Dealer4,4320,18-01-2025,Pune,2
BF2025010109,Rice,Dealer2,3416,18-01-2025,Mumbai,3
BF2025010109,Rice,Dealer26,6617,23-01-2025,Chennai,1
BF2025010110,Rice,Dealer6,747,09-01-2025,Chennai,2
BF2025010110,Rice,Dealer22,3818,11-01-2025,Mumbai,1
BF2025010110,Rice,Dealer12,1419,12-01-2025,Pune,3
BF2025010110,Rice,Dealer1,2967,19-01-2025,Chennai,3
BF2025010110,Rice,Dealer3,1802,22-01-2025,Chennai,3
BF2025010111,Rice,Dealer6,644,27-01-2025,Mumbai,3
BF2025010111,Rice,Dealer29,1391,26-01-2025,Hyderabad,1
BF2025010111,Rice,Dealer25,3279,30-01-2025,Kolkata,2
BF2025010111,Rice,Dealer18,4603,28-01-2025,Chennai,1
BF2025010111,Rice,Dealer1,2383,03-02-2025,Mumbai,2
BF2025010111,Rice,Dealer24,3833,06-02-2025,Mumbai,3
BF2025010112,Rice,Dealer4,500,01-02-2025,Chennai,1
BF2025010112,Rice,Dealer17,1244,04-02-2025,Kolkata,1
BF2025010112,Rice,Dealer5,141,07-02-2025,Kolkata,3
BF2025010112,Rice,Dealer16,850,05-02-2025,Mumbai,2
BF2025010112,Rice,Dealer25,662,10-02-2025,Hyderabad,2
BF2025010112,Rice,Dealer12,787,06-02-2025,Pune,1
BF2025010112,Rice,Dealer23,1268,21-02-2025,Ahmedabad,3
BF2025010113,Flour,Dealer13,5208,14-01-2025,Delhi,3
BF2025010113,Flour,Dealer15,917,15-01-2025,Hyderabad,3
BF2025010113,Flour,Dealer17,3038,16-01-2025,Hyderabad,3
BF2025010113,Flour,Dealer22,5349,16-01-2025,Kolkata,2
BF2025010114,Flour,Dealer8,1290,14-01-2025,Hyderabad,1
BF2025010114,Flour,Dealer27,1975,18-01-2025,Kolkata,3
BF2025010114,Flour,Dealer14,1978,19-01-2025,Bangalore,2
BF2025010114,Flour,Dealer24,1533,19-01-2025,Ahmedabad,3
BF2025010115,Flour,Dealer4,7321,25-01-2025,Pune,3
BF2025010115,Flour,Dealer9,1567,26-01-2025,Kolkata,3
BF2025010115,Flour,Dealer16,1160,29-01-2025,Hyderabad,1
BF2025010115,Flour,Dealer8,615,28-01-2025,Bangalore,3
BF2025010116,Flour,Dealer25,3849,30-01-2025,Bangalore,3
BF2025010116,Flour,Dealer3,3972,02-02-2025,Hyderabad,3
BF2025010116,Flour,Dealer22,1011,05-02-2025,Pune,3
BF2025010116,Flour,Dealer17,3317,02-02-2025,Kolkata,3
BF2025010117,Biscuit,Dealer13,2988,21-01-2025,Delhi,1
BF2025010117,Biscuit,Dealer15,3647,24-01-2025,Kolkata,2
BF2025010117,Biscuit,Dealer11,260,25-01-2025,Bangalore,3
BF2025010117,Biscuit,Dealer28,4416,30-01-2025,Kolkata,1
BF2025010118,Biscuit,Dealer25,1584,23-01-2025,Hyderabad,1
BF2025010118,Biscuit,Dealer4,1318,25-01-2025,Hyderabad,1
BF2025010118,Biscuit,Dealer19,1096,25-01-2025,Pune,1
BF2025010118,Biscuit,Dealer22,1968,03-02-2025,Pune,3
BF2025010118,Biscuit,Dealer16,1167,27-01-2025,Hyderabad,1
BF2025010118,Biscuit,Dealer27,901,03-02-2025,Pune,2
BF2025010118,Biscuit,Dealer18,1139,12-02-2025,Hyderabad,3
BF2025010119,Biscuit,Dealer4,973,07-01-2025,Pune,2
BF2025010119,Biscuit,Dealer14,362,11-01-2025,Hyderabad,3
BF2025010119,Biscuit,Dealer12,949,08-01-2025,Ahmedabad,1
BF2025010119,Biscuit,Dealer28,868,17-01-2025,Kolkata,3
BF2025010119,Biscuit,Dealer29,1334,18-01-2025,Kolkata,1
BF2025010119,Biscuit,Dealer27,95,16-01-2025,Pune,1
BF2025010119,Biscuit,Dealer2,446,24-01-2025,Ahmedabad,1
BF2025010120,Biscuit,Dealer11,4620,22-01-2025,Hyderabad,1
BF2025010120,Biscuit,Dealer13,571,23-01-2025,Bangalore,1
BF2025010120,Biscuit,Dealer19,3857,26-01-2025,Kolkata,1
BF2025010120,Biscuit,Dealer4,1919,26-01-2025,Ahmedabad,2
BF2025010121,Biscuit,Dealer27,2634,18-01-2025,Mumbai,2
BF2025010121,Biscuit,Dealer28,435,21-01-2025,Mumbai,2
BF2025010121,Biscuit,Dealer18,9129,24-01-2025,Hyderabad,2
BF2025010121,Biscuit,Dealer7,3684,23-01-2025,Mumbai,1
BF2025010122,Biscuit,Dealer14,2707,17-01-2025,Delhi,2
BF2025010122,Biscuit,Dealer7,1606,17-01-2025,Delhi,1
BF2025010122,Biscuit,Dealer12,3553,24-01-2025,Ahmedabad,3
BF2025010122,Biscuit,Dealer26,1678,21-01-2025,Ahmedabad,3
BF2025010122,Biscuit,Dealer3,2219,24-01-2025,Kolkata,1
BF2025010122,Biscuit,Dealer21,1345,02-02-2025,Pune,3
BF2025010122,Biscuit,Dealer10,2760,04-02-2025,Chennai,2
BF2025010123,Biscuit,Dealer15,2907,02-02-2025,Bangalore,2
BF2025010123,Biscuit,Dealer5,3203,04-02-2025,Delhi,1
BF2025010123,Biscuit,Dealer8,1556,06-02-2025,Chennai,2
BF2025010123,Biscuit,Dealer29,3264,07-02-2025,Chennai,1
BF2025010123,Biscuit,Dealer24,3457,07-02-2025,Delhi,3
BF2025010123,Biscuit,Dealer22,2405,07-02-2025,Pune,2
BF2025010124,Biscuit,Dealer26,4850,15-01-2025,Bangalore,3
BF2025010124,Biscuit,Dealer27,3776,15-01-2025,Delhi,1
BF2025010124,Biscuit,Dealer10,5601,20-01-2025,Pune,2
BF2025010124,Biscuit,Dealer15,320,22-01-2025,Ahmedabad,1
BF2025010124,Biscuit,Dealer16,1379,17-01-2025,Pune,1
BF2025010125,Toothpaste,Dealer11,406,15-01-2025,Delhi,2
BF2025010125,Toothpaste,Dealer20,6062,15-01-2025,Mumbai,1
BF2025010125,Toothpaste,Dealer10,5692,21-01-2025,Mumbai,2
BF2025010125,Toothpaste,Dealer28,4263,25-01-2025,Bangalore,3
BF2025010126,Toothpaste,Dealer29,942,15-01-2025,Bangalore,3
BF2025010126,Toothpaste,Dealer3,1666,16-01-2025,Kolkata,2
BF2025010126,Toothpaste,Dealer8,1112,17-01-2025,Pune,1
BF2025010126,Toothpaste,Dealer20,2134,19-01-2025,Hyderabad,1
BF2025010126,Toothpaste,Dealer4,672,25-01-2025,Mumbai,1
BF2025010126,Toothpaste,Dealer25,1206,24-01-2025,Kolkata,2
BF2025010126,Toothpaste,Dealer11,411,27-01-2025,Chennai,3
BF2025010127,Toothpaste,Dealer29,1975,18-01-2025,Chennai,2
BF2025010127,Toothpaste,Dealer26,1653,19-01-2025,Kolkata,1
BF2025010127,Toothpaste,Dealer5,3462,23-01-2025,Hyderabad,3
BF2025010127,Toothpaste,Dealer12,4855,27-01-2025,Mumbai,2
BF2025010127,Toothpaste,Dealer16,186,30-01-2025,Chennai,2
BF2025010127,Toothpaste,Dealer23,3966,27-01-2025,Kolkata,1
BF2025010128,Toothpaste,Dealer30,1004,27-01-2025,Hyderabad,1
BF2025010128,Toothpaste,Dealer13,9132,01-02-2025,Kolkata,3
BF2025010128,Toothpaste,Dealer9,2613,30-01-2025,Bangalore,2
BF2025010128,Toothpaste,Dealer10,2335,01-02-2025,Ahmedabad,3
BF2025010129,Toothpaste,Dealer24,2120,23-01-2025,Pune,1
BF2025010129,Toothpaste,Dealer14,1795,24-01-2025,Delhi,1
BF2025010129,Toothpaste,Dealer27,1301,31-01-2025,Ahmedabad,3
BF2025010129,Toothpaste,Dealer11,904,02-02-2025,Delhi,2
BF2025010129,Toothpaste,Dealer23,1547,27-01-2025,Kolkata,1
BF2025010129,Toothpaste,Dealer29,2090,28-01-2025,Bangalore,1
BF2025010129,Toothpaste,Dealer4,1896,05-02-2025,Mumbai,2
BF2025010130,Toothpaste,Dealer6,2839,25-01-2025,Hyderabad,3
BF2025010130,Toothpaste,Dealer8,2430,25-01-2025,Ahmedabad,1
BF2025010130,Toothpaste,Dealer17,2232,30-01-2025,Delhi,2
BF2025010130,Toothpaste,Dealer23,2477,30-01-2025,Delhi,2
BF2025010131,Toothpaste,Dealer26,542,15-01-2025,Chennai,1
BF2025010131,Toothpaste,Dealer10,2599,17-01-2025,Ahmedabad,2
BF2025010131,Toothpaste,Dealer7,2802,19-01-2025,Bangalore,3
BF2025010131,Toothpaste,Dealer3,2623,26-01-2025,Delhi,3
BF2025010131,Toothpaste,Dealer14,665,20-01-2025,Kolkata,2
BF2025010131,Toothpaste,Dealer12,2812,30-01-2025,Kolkata,1
BF2025010132,Soap,Dealer5,53,25-01-2025,Chennai,3
BF2025010132,Soap,Dealer3,1862,26-01-2025,Bangalore,3
BF2025010132,Soap,Dealer12,2738,29-01-2025,Ahmedabad,3
BF2025010132,Soap,Dealer6,3287,30-01-2025,Delhi,2
BF2025010132,Soap,Dealer19,2929,31-01-2025,Chennai,1
BF2025010132,Soap,Dealer4,1749,08-02-2025,Chennai,2
BF2025010133,Soap,Dealer24,4663,20-01-2025,Ahmedabad,1
BF2025010133,Soap,Dealer22,169,23-01-2025,Pune,3
BF2025010133,Soap,Dealer7,5741,25-01-2025,Delhi,2
BF2025010133,Soap,Dealer14,1384,28-01-2025,Kolkata,3
BF2025010133,Soap,Dealer6,2652,01-02-2025,Chennai,1
BF2025010133,Soap,Dealer27,1460,06-02-2025,Kolkata,3
BF2025010134,Soap,Dealer24,244,13-01-2025,Pune,2
BF2025010134,Soap,Dealer20,4311,13-01-2025,Bangalore,1
BF2025010134,Soap,Dealer9,2180,20-01-2025,Kolkata,3
BF2025010134,Soap,Dealer3,1640,18-01-2025,Kolkata,1
BF2025010134,Soap,Dealer4,2808,26-01-2025,Hyderabad,3
BF2025010134,Soap,Dealer18,3106,18-01-2025,Pune,2
BF2025010134,Soap,Dealer2,3715,31-01-2025,Delhi,2
BF2025010135,Soap,Dealer6,511,01-02-2025,Hyderabad,3
BF2025010135,Soap,Dealer17,4027,03-02-2025,Bangalore,3
BF2025010135,Soap,Dealer16,2455,05-02-2025,Bangalore,3
BF2025010135,Soap,Dealer11,1476,10-02-2025,Hyderabad,3
BF2025010135,Soap,Dealer15,1776,08-02-2025,Delhi,2
BF2025010135,Soap,Dealer5,5549,10-02-2025,Ahmedabad,2
BF2025010136,Soap,Dealer18,8481,09-01-2025,Ahmedabad,3
BF2025010136,Soap,Dealer28,565,11-01-2025,Mumbai,3
BF2025010136,Soap,Dealer30,1578,13-01-2025,Pune,3
BF2025010136,Soap,Dealer22,2441,13-01-2025,Hyderabad,1
BF2025010136,Soap,Dealer21,380,20-01-2025,Ahmedabad,2
BF2025010137,Soap,Dealer16,207,28-01-2025,Pune,2
BF2025010137,Soap,Dealer4,1900,01-02-2025,Delhi,3
BF2025010137,Soap,Dealer28,395,31-01-2025,Mumbai,1
BF2025010137,Soap,Dealer24,368,31-01-2025,Ahmedabad,2
BF2025010137,Soap,Dealer5,1113,08-02-2025,Mumbai,1
BF2025010137,Soap,Dealer29,597,07-02-2025,Pune,2
BF2025010137,Soap,Dealer12,1950,10-02-2025,Mumbai,3
BF2025010138,Soap,Dealer12,366,31-01-2025,Ahmedabad,2
BF2025010138,Soap,Dealer19,3717,02-02-2025,Delhi,2
BF2025010138,Soap,Dealer4,2951,01-02-2025,Pune,1
BF2025010138,Soap,Dealer27,2031,08-02-2025,Bangalore,1
BF2025010138,Soap,Dealer11,4274,09-02-2025,Pune,3
BF2025010138,Soap,Dealer5,2659,16-02-2025,Mumbai,3
BF2025010138,Soap,Dealer1,25,19-02-2025,Kolkata,3
BF2025010139,Soap,Dealer13,6342,13-01-2025,Kolkata,1
BF2025010139,Soap,Dealer9,5686,16-01-2025,Delhi,2
BF2025010139,Soap,Dealer6,586,17-01-2025,Bangalore,3
BF2025010139,Soap,Dealer8,5600,19-01-2025,Kolkata,1
BF2025010140,Oil,Dealer29,316,10-01-2025,Mumbai,1
BF2025010140,Oil,Dealer22,1198,14-01-2025,Hyderabad,3
BF2025010140,Oil,Dealer20,651,16-01-2025,Delhi,1
BF2025010140,Oil,Dealer5,1452,16-01-2025,Kolkata,1
BF2025010140,Oil,Dealer12,1265,14-01-2025,Pune,1
BF2025010140,Oil,Dealer30,875,26-01-2025,Hyderabad,2
BF2025010141,Oil,Dealer22,2726,11-01-2025,Bangalore,1
BF2025010141,Oil,Dealer8,3342,12-01-2025,Kolkata,1
BF2025010141,Oil,Dealer21,433,17-01-2025,Pune,3
